index,num,title,text,catalogue_id,key,needs_revision
2816,2948,Mattia Corvino (1458-90. FIoRINo. (2 es. vari).                                        | Oro Cl         |,"| 2948. Mattia Corvino (1458-90. FIoRINo. (2 es. vari).                                        | Oro Cl         |
|----------------------------------------------------------------------------------------------|----------------|",BO0624_4466,"BO0624_4466||2948||| 2948. Mattia Corvino (1458-90. FIoRINo. (2 es. vari).                                        | Oro Cl         |
|----------------------------------------------------------------------------------------------|----------------|",False
2817,2949,Leopoldo Il Imp. di Germania ed Austria (1695). TALERo.                                | Ar. F. D. C.   |,| 2949. Leopoldo Il Imp. di Germania ed Austria (1695). TALERo.                                | Ar. F. D. C.   |,BO0624_4466,BO0624_4466||2949||| 2949. Leopoldo Il Imp. di Germania ed Austria (1695). TALERo.                                | Ar. F. D. C.   |,False
2818,2950,Francesco 1 Imp. di Germania ed Austria. TALLERo. Ar. C'                               |                |,| 2950. Francesco 1 Imp. di Germania ed Austria. TALLERo. Ar. C'                               |                |,BO0624_4466,BO0624_4466||2950||| 2950. Francesco 1 Imp. di Germania ed Austria. TALLERo. Ar. C'                               |                |,False
2819,2951,Maria Teresa Imp. di Germania ed Austria. TALLeRo e / TALLERo. Lotto di 5 es. diversi. | Ar. Cl         |,| 2951. Maria Teresa Imp. di Germania ed Austria. TALLeRo e / TALLERo. Lotto di 5 es. diversi. | Ar. Cl         |,BO0624_4466,BO0624_4466||2951||| 2951. Maria Teresa Imp. di Germania ed Austria. TALLeRo e / TALLERo. Lotto di 5 es. diversi. | Ar. Cl         |,False
2820,2952,Francesco Il Imp. di Germania ed Austria. TALLERO DEL 1793.                            |                |,| 2952. Francesco Il Imp. di Germania ed Austria. TALLERO DEL 1793.                            |                |,BO0624_4466,BO0624_4466||2952||| 2952. Francesco Il Imp. di Germania ed Austria. TALLERO DEL 1793.                            |                |,False
2821,2953,Leopoldo Arciduca d' Austria. (3 es. diversi).                                         | Ar. C'         |,| 2953. Leopoldo Arciduca d' Austria. (3 es. diversi).                                         | Ar. C'         |,BO0624_4466,BO0624_4466||2953||| 2953. Leopoldo Arciduca d' Austria. (3 es. diversi).                                         | Ar. C'         |,False
2822,2954,Giorgio Guglielmo Elettore di Brandenburgo. ½ TALLERO.                                 | Ar. C          |,| 2954. Giorgio Guglielmo Elettore di Brandenburgo. ½ TALLERO.                                 | Ar. C          |,BO0624_4466,BO0624_4466||2954||| 2954. Giorgio Guglielmo Elettore di Brandenburgo. ½ TALLERO.                                 | Ar. C          |,False
2823,2955,Paride Arcivescovo di Salisburgo. TALLERO.                                             | Ar. O          |,| 2955. Paride Arcivescovo di Salisburgo. TALLERO.                                             | Ar. O          |,BO0624_4466,BO0624_4466||2955||| 2955. Paride Arcivescovo di Salisburgo. TALLERO.                                             | Ar. O          |,False
2824,3956,Carlo Gaspare Arcivescovo di Treviri e Principe del S. R. I. FIORINO.                  | Ar. C'         |,| 3956. Carlo Gaspare Arcivescovo di Treviri e Principe del S. R. I. FIORINO.                  | Ar. C'         |,BO0624_4466,BO0624_4466||3956||| 3956. Carlo Gaspare Arcivescovo di Treviri e Principe del S. R. I. FIORINO.                  | Ar. C'         |,False
2825,2957,Beda - Principe del S. R. 1. Abbate di Berna.                                          | TALLERO Ar. C' |,| 2957. Beda - Principe del S. R. 1. Abbate di Berna.                                          | TALLERO Ar. C' |,BO0624_4466,BO0624_4466||2957||| 2957. Beda - Principe del S. R. 1. Abbate di Berna.                                          | TALLERO Ar. C' |,False
2826,2958,Gaule Subalpine. 5 FRANOS.                                                             | Ar. C'         |,| 2958. Gaule Subalpine. 5 FRANOS.                                                             | Ar. C'         |,BO0624_4466,BO0624_4466||2958||| 2958. Gaule Subalpine. 5 FRANOS.                                                             | Ar. C'         |,False
2827,2959,Provincia del Rio de la Plata.                                                         | Ar. C          |,| 2959. Provincia del Rio de la Plata.                                                         | Ar. C          |,BO0624_4466,BO0624_4466||2959||| 2959. Provincia del Rio de la Plata.                                                         | Ar. C          |,False
2828,2960,Repubblica Peruviana. UN soL.                                                          | Ar. C          |,| 2960. Repubblica Peruviana. UN soL.                                                          | Ar. C          |,BO0624_4466,BO0624_4466||2960||| 2960. Repubblica Peruviana. UN soL.                                                          | Ar. C          |,False
2829,2961,SPAGNA. Ferdinando il Cattolico Elisabetta.                                            |                |,"| 2961. SPAGNA. Ferdinando il Cattolico Elisabetta.                                            |                |
| DOPPIo ScUDo. Busti affrontati R Stemma.                                                     | R Oro Cl       |",BO0624_4466,"BO0624_4466||2961||| 2961. SPAGNA. Ferdinando il Cattolico Elisabetta.                                            |                |
| DOPPIo ScUDo. Busti affrontati R Stemma.                                                     | R Oro Cl       |",False
2830,2962,— TESToNE E GRosso (3 es.)                                                             | Ar. Cl e 2     |,| 2962. — TESToNE E GRosso (3 es.)                                                             | Ar. Cl e 2     |,BO0624_4466,BO0624_4466||2962||| 2962. — TESToNE E GRosso (3 es.)                                                             | Ar. Cl e 2     |,False
2831,2900,-                                | Carlo Il. CARLINo.                                       | Ar. C'   |,"| 2900. -                                | Carlo Il. CARLINo.                                       | Ar. C'   |
|----------------------------------------|----------------------------------------------------------|----------|",BO0624_4466,"BO0624_4466||2900||| 2900. -                                | Carlo Il. CARLINo.                                       | Ar. C'   |
|----------------------------------------|----------------------------------------------------------|----------|",False
2832,2964,| Carlo Ill. COLONNATO (2. es.)                            | Ar. C'   |,| 2964.                                  | Carlo Ill. COLONNATO (2. es.)                            | Ar. C'   |,BO0624_4466,BO0624_4466||2964||| 2964.                                  | Carlo Ill. COLONNATO (2. es.)                            | Ar. C'   |,False
2833,2965,"— Isabella 1l. 10 REALES (2 es.) |                                                          | Ar, Cl   |","| 2965. — Isabella 1l. 10 REALES (2 es.) |                                                          | Ar, Cl   |
|                                        | 2966. - PORTOGALLO. Emanuele 111. ScUDo D'oRo. Rª Oro CL |          |

## Medaglie",BO0624_4466,"BO0624_4466||2965||| 2965. — Isabella 1l. 10 REALES (2 es.) |                                                          | Ar, Cl   |
|                                        | 2966. - PORTOGALLO. Emanuele 111. ScUDo D'oRo. Rª Oro CL |          |

## Medaglie",False
2834,2967,PHILIPPVS. III. HISPAN. ET. SICIL. REX. Busto del Re a d. coronato dalla Vittoria. R) FIDELITAS ecc. Aquila coronata. a. s. Mill. 50 Br.,2967. PHILIPPVS. III. HISPAN. ET. SICIL. REX. Busto del Re a d. coronato dalla Vittoria. R) FIDELITAS ecc. Aquila coronata. a. s. Mill. 50 Br.,BO0624_4466,BO0624_4466||2967||2967. PHILIPPVS. III. HISPAN. ET. SICIL. REX. Busto del Re a d. coronato dalla Vittoria. R) FIDELITAS ecc. Aquila coronata. a. s. Mill. 50 Br.,False
2835,2968,CAROLUS ET AMALIA - VTR. SIC. ET. HIER. REG. Busti afirontati R). PRIMVM. CALABRO ecc. MD. CCLIV. Figura sedente e Mercurio. Belliss. Mill. 45. Ar.,2968. CAROLUS ET AMALIA - VTR. SIC. ET. HIER. REG. Busti afirontati R). PRIMVM. CALABRO ecc. MD. CCLIV. Figura sedente e Mercurio. Belliss. Mill. 45. Ar.,BO0624_4466,BO0624_4466||2968||2968. CAROLUS ET AMALIA - VTR. SIC. ET. HIER. REG. Busti afirontati R). PRIMVM. CALABRO ecc. MD. CCLIV. Figura sedente e Mercurio. Belliss. Mill. 45. Ar.,False
2836,2969,— R) FELICITAS MILITUM ET POPULORUM MDCCLI. Stemmi Mill. 40 Ar. coronati.,2969. — R) FELICITAS MILITUM ET POPULORUM MDCCLI. Stemmi Mill. 40 Ar. 4. coronati.,BO0624_4466,BO0624_4466||2969||2969. — R) FELICITAS MILITUM ET POPULORUM MDCCLI. Stemmi Mill. 40 Ar. 4. coronati.,False
2837,2970,- Due stemmi Sormontati da corona PERMIXTI HEROES MDCCXXXVIII. R) SVRGAT GENS AVREA MVNDO. Scritto in tre linee entro un cartello. Mill. 40. Ar.,2970. - Due stemmi Sormontati da corona PERMIXTI HEROES MDCCXXXVIII. R) SVRGAT GENS AVREA MVNDO. Scritto in tre linee entro un cartello. Mill. 40. Ar.,BO0624_4466,BO0624_4466||2970||2970. - Due stemmi Sormontati da corona PERMIXTI HEROES MDCCXXXVIII. R) SVRGAT GENS AVREA MVNDO. Scritto in tre linee entro un cartello. Mill. 40. Ar.,False
2838,2971,CAROLVS. III. HISPANIARUM REX. Ritratto a d. R) IVSTITIA ec. La Giustizia e la Pace che si abbracciano. Mill. 50 Br.,2971. CAROLVS. III. HISPANIARUM REX. Ritratto a d. R) IVSTITIA ec. La Giustizia e la Pace che si abbracciano. Mill. 50 Br.,BO0624_4466,BO0624_4466||2971||2971. CAROLVS. III. HISPANIARUM REX. Ritratto a d. R) IVSTITIA ec. La Giustizia e la Pace che si abbracciano. Mill. 50 Br.,False
2839,2872,CAROLVS III HISPA REX. Busto a d. R) OB PRIMAM. REG. PROLEM ecc. MDCCLXXII. Mill. 24 Ar.,2872. CAROLVS III HISPA REX. Busto a d. R) OB PRIMAM. REG. PROLEM ecc. MDCCLXXII. Mill. 24 Ar.,BO0624_4466,BO0624_4466||2872||2872. CAROLVS III HISPA REX. Busto a d. R) OB PRIMAM. REG. PROLEM ecc. MDCCLXXII. Mill. 24 Ar.,False
2840,2973,"FRANCISCUS. FERDINANDI IV. M. CLEMENTINA. LEOPOLDI. II F. Due busti a d. Nell'esergo SPES. ALTERA. REGNI. R) FELIX. FAUSTUMQVE SIT. Nel Campo Ara sormontata da un' aquila, a d. un genio colla face accesa; a. S. amore con arco e un fiordaliso, Bellona assisa preme col piede la face; altre deità mitologiche con fiori. In fondo il mare con navi; colombe ec. (D. PERCER). (Francesco I Re delle Due Sicilie. Matrimonio con Maria Clementina a Foggia 1797). Belliss. gr. 185 1/2 Mill. 71. Ar.","2973. FRANCISCUS. FERDINANDI IV. M. CLEMENTINA. LEOPOLDI. II F. Due busti a d. Nell'esergo SPES. ALTERA. REGNI. R) FELIX. FAUSTUMQVE SIT. Nel Campo Ara sormontata da un' aquila, a d. un genio colla face accesa; a. S. amore con arco e un fiordaliso, Bellona assisa preme col piede la face; altre deità mitologiche con fiori. In fondo il mare con navi; colombe ec. (D. PERCER). (Francesco I Re delle Due Sicilie. Matrimonio con Maria Clementina a Foggia 1797). Belliss. gr. 185 1/2 Mill. 71. Ar.",BO0624_4466,"BO0624_4466||2973||2973. FRANCISCUS. FERDINANDI IV. M. CLEMENTINA. LEOPOLDI. II F. Due busti a d. Nell'esergo SPES. ALTERA. REGNI. R) FELIX. FAUSTUMQVE SIT. Nel Campo Ara sormontata da un' aquila, a d. un genio colla face accesa; a. S. amore con arco e un fiordaliso, Bellona assisa preme col piede la face; altre deità mitologiche con fiori. In fondo il mare con navi; colombe ec. (D. PERCER). (Francesco I Re delle Due Sicilie. Matrimonio con Maria Clementina a Foggia 1797). Belliss. gr. 185 1/2 Mill. 71. Ar.",False
2841,2974,CAROLO. VI. IMP. HIS. SICILE AC. HIER. REGI. III. Testa a d. all'esergo S. P. Q. P. 4) AB. AVSTRO. PROSPERITAS. ET FELICITAS 1720. Veduta del mare con nave e faro. (A.TRA.) Mill. 44. Ar.,2974. CAROLO. VI. IMP. HIS. SICILE AC. HIER. REGI. III. Testa a d. 10. all'esergo S. P. Q. P. 4) AB. AVSTRO. PROSPERITAS. ET FELICITAS 1720. Veduta del mare con nave e faro. (A.TRA.) Mill. 44. Ar.,BO0624_4466,BO0624_4466||2974||2974. CAROLO. VI. IMP. HIS. SICILE AC. HIER. REGI. III. Testa a d. 10. all'esergo S. P. Q. P. 4) AB. AVSTRO. PROSPERITAS. ET FELICITAS 1720. Veduta del mare con nave e faro. (A.TRA.) Mill. 44. Ar.,False
2842,2975,FERDINAN. IV. D. G. SICILIAR. ET. HIE. REX. Busto a d. R PER. MEZZO. DELLA. DIVINA. PROVVIDENZA con veduta del golfo di Napoli. (3 es.) Mill. 47. Br.,2975. FERDINAN. IV. D. G. SICILIAR. ET. HIE. REX. Busto a d. R PER. MEZZO. DELLA. DIVINA. PROVVIDENZA con veduta del golfo di Napoli. (3 es.) Mill. 47. Br.,BO0624_4466,BO0624_4466||2975||2975. FERDINAN. IV. D. G. SICILIAR. ET. HIE. REX. Busto a d. R PER. MEZZO. DELLA. DIVINA. PROVVIDENZA con veduta del golfo di Napoli. (3 es.) Mill. 47. Br.,False
2843,2976,FERDINANDVS. I. REGNI. VTRIVSQUE. SICILIA. REX. Testa coronata a d. R PIO IN HAEREDE SVPERSTES. La Religione e la Carità presso la tomba di Francesco di PaolA. (CATENACCI F). Mill. 58. Br.,2976. FERDINANDVS. I. REGNI. VTRIVSQUE. SICILIA. REX. Testa 2. coronata a d. R PIO IN HAEREDE SVPERSTES. La Religione e la Carità presso la tomba di Francesco di PaolA. (CATENACCI F). Mill. 58. Br.,BO0624_4466,BO0624_4466||2976||2976. FERDINANDVS. I. REGNI. VTRIVSQUE. SICILIA. REX. Testa 2. coronata a d. R PIO IN HAEREDE SVPERSTES. La Religione e la Carità presso la tomba di Francesco di PaolA. (CATENACCI F). Mill. 58. Br.,False
2844,2977,FERDINANDVS. II. ET. MARIA. THERESIA. AVSTRIACA. RENOVO. SANGVINIS NEXV. FIRMATA. Un ara con sopra due,2977. FERDINANDVS. II. ET. MARIA. THERESIA. AVSTRIACA. RENOVO. SANGVINIS NEXV. FIRMATA. Un ara con sopra due,BO0624_4466,BO0624_4466||2977||2977. FERDINANDVS. II. ET. MARIA. THERESIA. AVSTRIACA. RENOVO. SANGVINIS NEXV. FIRMATA. Un ara con sopra due,False
2845,4,GNI. VTR. SIC. R. R. Due Busti a d. R VETERI. CONCORDIA. colombe; Imene che prende da Amore la face. 1837.,4. GNI. VTR. SIC. R. R. Due Busti a d. R VETERI. CONCORDIA. colombe; Imene che prende da Amore la face. 1837.,BO0624_4466,BO0624_4466||4||4. GNI. VTR. SIC. R. R. Due Busti a d. R VETERI. CONCORDIA. colombe; Imene che prende da Amore la face. 1837.,False
2846,5,"Mill. 70. Br. dorato. 2978. FERDINANDUS IV VTRIVSQVE SICIL. REX P. F. A. Busto a d. R EXPECTATE. REDI. Il fiume Sebeto, una Sirena, il Vesuvio; in alto il Sole. Nell'esergo VOTA PUBLICA MDCCIC. (D. PERGER) Belliss. gr. 123. Mill. 70. Ar.","5. Mill. 70. Br. dorato. 2978. FERDINANDUS IV VTRIVSQVE SICIL. REX P. F. A. Busto a d. R EXPECTATE. REDI. Il fiume Sebeto, una Sirena, il Vesuvio; in alto il Sole. Nell'esergo VOTA PUBLICA MDCCIC. (D. PERGER) Belliss. gr. 123. Mill. 70. Ar.",BO0624_4466,"BO0624_4466||5||5. Mill. 70. Br. dorato. 2978. FERDINANDUS IV VTRIVSQVE SICIL. REX P. F. A. Busto a d. R EXPECTATE. REDI. Il fiume Sebeto, una Sirena, il Vesuvio; in alto il Sole. Nell'esergo VOTA PUBLICA MDCCIC. (D. PERGER) Belliss. gr. 123. Mill. 70. Ar.",False
2847,2979,— T. allegorica dell' architettura R) CONCERT DV 13 JVIN M.LLE M. HEILBRON - SOCIETE. CENTRALE. DES. ARCHITECTES MDCCCVL. Mill. 39. Ar.,2979. — T. allegorica dell' architettura R) CONCERT DV 13 JVIN M.LLE M. HEILBRON - SOCIETE. CENTRALE. DES. ARCHITECTES MDCCCVL. Mill. 39. Ar.,BO0624_4466,BO0624_4466||2979||2979. — T. allegorica dell' architettura R) CONCERT DV 13 JVIN M.LLE M. HEILBRON - SOCIETE. CENTRALE. DES. ARCHITECTES MDCCCVL. Mill. 39. Ar.,False
2848,2980,"F. IOANNES. DE. VALLETE. M. HOSP. HIE. Busto del Principe a s. rivestito della sua armatura. R HABEO. TE. Sbarco dei templari in Africa. Una nave che approda sul lido africano, dalla quale si slancia un guerriero. Dappresso un elefante. (piecolo buco). Bello esem. Mill. 60 R® Br.","2980. F. IOANNES. DE. VALLETE. M. HOSP. HIE. Busto del Principe a s. rivestito della sua armatura. R HABEO. TE. Sbarco dei templari in Africa. Una nave che approda sul lido africano, dalla quale si slancia un guerriero. Dappresso un elefante. (piecolo buco). Bello esem. Mill. 60 R® Br.",BO0624_4466,"BO0624_4466||2980||2980. F. IOANNES. DE. VALLETE. M. HOSP. HIE. Busto del Principe a s. rivestito della sua armatura. R HABEO. TE. Sbarco dei templari in Africa. Una nave che approda sul lido africano, dalla quale si slancia un guerriero. Dappresso un elefante. (piecolo buco). Bello esem. Mill. 60 R® Br.",False
2849,2981,"PETRVS. GYRON. OSS. DVX. G. VRENIE. COM. X. Busto a d. R, PRIMVS. ET. IRE. VIAM. Cavallo galoppante a s. Mill. 45. Br.","2981. PETRVS. GYRON. OSS. DVX. G. VRENIE. COM. X. Busto a d. 9. R, PRIMVS. ET. IRE. VIAM. Cavallo galoppante a s. Mill. 45. Br.",BO0624_4466,"BO0624_4466||2981||2981. PETRVS. GYRON. OSS. DVX. G. VRENIE. COM. X. Busto a d. 9. R, PRIMVS. ET. IRE. VIAM. Cavallo galoppante a s. Mill. 45. Br.",False
2850,2982,EQVES. IOA. LAVRENT. BERNINVS. ETATIS. SVE ANNO 76-1674 Busto a d. R SINGVLARIS. IN. SINGULIS. IN OMNIBVS VNICVS. Quattro figure rappresentanti le Arti. (P. CHERON).,"2982. EQVES. IOA. LAVRENT. BERNINVS. ETATIS. SVE ANNO 76-1674 11. Busto a d. R SINGVLARIS. IN. SINGULIS. IN OMNIBVS VNICVS. Quattro figure rappresentanti le Arti. (P. CHERON).

Mill. 72. Br. dorato.",BO0624_4466,"BO0624_4466||2982||2982. EQVES. IOA. LAVRENT. BERNINVS. ETATIS. SVE ANNO 76-1674 11. Busto a d. R SINGVLARIS. IN. SINGULIS. IN OMNIBVS VNICVS. Quattro figure rappresentanti le Arti. (P. CHERON).

Mill. 72. Br. dorato.",False
2851,2983,JAC. T. S. MARIAE ecc. CAR. DE. ANGELIS. Busto a d. R) IO.,2983. JAC. T. S. MARIAE ecc. CAR. DE. ANGELIS. Busto a d. R) IO.,BO0624_4466,BO0624_4466||2983||2983. JAC. T. S. MARIAE ecc. CAR. DE. ANGELIS. Busto a d. R) IO.,False
2852,2,PHIL. EQV. ET. PRIOR. S. STEPH ecc. Busto a s. Mill. 40. Br.,2. PHIL. EQV. ET. PRIOR. S. STEPH ecc. Busto a s. Mill. 40. Br.,BO0624_4466,BO0624_4466||2||2. PHIL. EQV. ET. PRIOR. S. STEPH ecc. Busto a s. Mill. 40. Br.,False
2853,3,2984.,3. 2984.,BO0624_4466,BO0624_4466||3||3. 2984.,False
2854,4,"LODOVICUS. CARD. LUDOVISIUS. S. R. E. VICECANCELL. IGNATIO. CUI. GREGORIUS. XV ecc. k) VT. SAPIENS, ARCHITECTVS. FONDAMENTVM. POSVI ecc. Busto di S. Ignazio a d. (2 es. diversi). Mill. 63. Br.","4. LODOVICUS. CARD. LUDOVISIUS. S. R. E. VICECANCELL. IGNATIO. CUI. GREGORIUS. XV ecc. k) VT. SAPIENS, ARCHITECTVS. FONDAMENTVM. POSVI ecc. Busto di S. Ignazio a d. (2 es. diversi). Mill. 63. Br.",BO0624_4466,"BO0624_4466||4||4. LODOVICUS. CARD. LUDOVISIUS. S. R. E. VICECANCELL. IGNATIO. CUI. GREGORIUS. XV ecc. k) VT. SAPIENS, ARCHITECTVS. FONDAMENTVM. POSVI ecc. Busto di S. Ignazio a d. (2 es. diversi). Mill. 63. Br.",False
2855,2985,IGNATIVS. II. BISCARIS. PRINCEPS. V. AET. ANN. XXXIIX. Busto del Principe a s. k) PVBLICAE. VTILITATI ecc. Catania 1762 — in ghirlanda. Mill. 86. Br.,2985. IGNATIVS. II. BISCARIS. PRINCEPS. V. AET. ANN. XXXIIX. Busto del Principe a s. k) PVBLICAE. VTILITATI ecc. Catania 1762 — in ghirlanda. Mill. 86. Br.,BO0624_4466,BO0624_4466||2985||2985. IGNATIVS. II. BISCARIS. PRINCEPS. V. AET. ANN. XXXIIX. Busto del Principe a s. k) PVBLICAE. VTILITATI ecc. Catania 1762 — in ghirlanda. Mill. 86. Br.,False
2856,2986,LUD. XIV. D. G. FR. ET. NAV. REX. Il Re a cavallo a s. R QUIS. CONTRA. NOS. Il Re che abbatte l'Eresia. Mill. 43. Br.,2986. LUD. XIV. D. G. FR. ET. NAV. REX. Il Re a cavallo a s. R QUIS. CONTRA. NOS. Il Re che abbatte l'Eresia. Mill. 43. Br.,BO0624_4466,BO0624_4466||2986||2986. LUD. XIV. D. G. FR. ET. NAV. REX. Il Re a cavallo a s. R QUIS. CONTRA. NOS. Il Re che abbatte l'Eresia. Mill. 43. Br.,False
2857,2987,FREDERIC D. G. BORVS REX ecc. Il Re a cavallo. a s. t) QUO NIHIL. MAJUS ecc. Battaglia; nell' esergo ROSBACH. NOV. 5 1757. Mill. 48. Br,2987. FREDERIC D. G. BORVS REX ecc. Il Re a cavallo. a s. t) QUO NIHIL. MAJUS ecc. Battaglia; nell' esergo ROSBACH. NOV. 5 1757. Mill. 48. Br,BO0624_4466,BO0624_4466||2987||2987. FREDERIC D. G. BORVS REX ecc. Il Re a cavallo. a s. t) QUO NIHIL. MAJUS ecc. Battaglia; nell' esergo ROSBACH. NOV. 5 1757. Mill. 48. Br,False
2858,2988,PHIL. LAVORVS. ROMANVS. PICTOR. Busto a d. K SIMVLAT. ET. SVPERAT. Pittore che copia un erma. Mill. 53. Br,2988. PHIL. LAVORVS. ROMANVS. PICTOR. Busto a d. K SIMVLAT. 4. ET. SVPERAT. Pittore che copia un erma. Mill. 53. Br,BO0624_4466,BO0624_4466||2988||2988. PHIL. LAVORVS. ROMANVS. PICTOR. Busto a d. K SIMVLAT. 4. ET. SVPERAT. Pittore che copia un erma. Mill. 53. Br,False
2859,2989,MEDAGLIETTA RELIGIOSA DEL XVII SECOLO. - Il Salvatore a mensa circondato dagli apostoli. k La Vergine col divino pargoletto. Mill. 30. Ar.,2989. MEDAGLIETTA RELIGIOSA DEL XVII SECOLO. - Il Salvatore a mensa circondato dagli apostoli. k La Vergine col divino pargoletto. Mill. 30. Ar.,BO0624_4466,BO0624_4466||2989||2989. MEDAGLIETTA RELIGIOSA DEL XVII SECOLO. - Il Salvatore a mensa circondato dagli apostoli. k La Vergine col divino pargoletto. Mill. 30. Ar.,False
2860,2990,DER WELT IST GUTT - NICHT DÜRCH BRILLEN. — Da una parte un uomo in costume del xvi secolo che pone la mano innanzi agli occhi; dall' altra una donna senza testa. Mill. 40. Ar.,2990. DER WELT IST GUTT - NICHT DÜRCH BRILLEN. — Da una parte un uomo in costume del xvi secolo che pone la mano innanzi agli occhi; dall' altra una donna senza testa. Mill. 40. Ar.,BO0624_4466,BO0624_4466||2990||2990. DER WELT IST GUTT - NICHT DÜRCH BRILLEN. — Da una parte un uomo in costume del xvi secolo che pone la mano innanzi agli occhi; dall' altra una donna senza testa. Mill. 40. Ar.,False
2861,2991,MEDAGLIA DEL XVIII SECOLO. - La nascita di N. S. In una,2991. MEDAGLIA DEL XVIII SECOLO. - La nascita di N. S. In una,BO0624_4466,BO0624_4466||2991||2991. MEDAGLIA DEL XVIII SECOLO. - La nascita di N. S. In una,False
2862,8,"grolla vedesi, su di un mucchio di paglia, il divino pargoletto; attorno la Vergine, S. Giuseppe ed un angelo. Al disopra della grotta i re magi ed i pastori che seguono la stella miracolosa. R Il battesimo di N. S. sulle rive del fiume Giordano. Presso il Salvatore due angioli che pregano; in lontananza una città.","8. grolla vedesi, su di un mucchio di paglia, il divino pargoletto; attorno la Vergine, S. Giuseppe ed un angelo. Al disopra della grotta i re magi ed i pastori che seguono la stella miracolosa. R Il battesimo di N. S. sulle rive del fiume Giordano. Presso il Salvatore due angioli che pregano; in lontananza una città.",BO0624_4466,"BO0624_4466||8||8. grolla vedesi, su di un mucchio di paglia, il divino pargoletto; attorno la Vergine, S. Giuseppe ed un angelo. Al disopra della grotta i re magi ed i pastori che seguono la stella miracolosa. R Il battesimo di N. S. sulle rive del fiume Giordano. Presso il Salvatore due angioli che pregano; in lontananza una città.",False
2863,9,Gr. 12 ½ Mill. 41. Oro.,9. Gr. 12 ½ Mill. 41. Oro.,BO0624_4466,BO0624_4466||9||9. Gr. 12 ½ Mill. 41. Oro.,False
2864,2992,"Lotto di sette medaglie del xvi secolo dubbie, di moduli varii Br","2992. Lotto di sette medaglie del xvi secolo dubbie, di moduli varii Br",BO0624_4466,"BO0624_4466||2992||2992. Lotto di sette medaglie del xvi secolo dubbie, di moduli varii Br",False
2865,2993,PIVS. III. PONT MAX - MDIII. Busto del Pontefice a d. R D. C. PICCOLOMINI. GLORIA. SENENSI. Stemma sormontato da tiara e chiavi decussate. Mill. 44. Ar.,2993. PIVS. III. PONT MAX - MDIII. Busto del Pontefice a d. R D. C. 12. PICCOLOMINI. GLORIA. SENENSI. Stemma sormontato da tiara e chiavi decussate. Mill. 44. Ar.,BO0624_4466,BO0624_4466||2993||2993. PIVS. III. PONT MAX - MDIII. Busto del Pontefice a d. R D. C. 12. PICCOLOMINI. GLORIA. SENENSI. Stemma sormontato da tiara e chiavi decussate. Mill. 44. Ar.,False
2866,2994,ALEXANDER VIII OTTHOBONUS VENETUS PONT. MAX. Busto a s. R) PETRUS. CARD. OTTHOBONUS S. R. E. VICECANC ecc. 1700. Monumento funebre (2 es.) Mill. 63. Br.,2994. ALEXANDER VIII OTTHOBONUS VENETUS PONT. MAX. Busto a s. R) PETRUS. CARD. OTTHOBONUS S. R. E. VICECANC ecc. 1700. Monumento funebre (2 es.) Mill. 63. Br.,BO0624_4466,BO0624_4466||2994||2994. ALEXANDER VIII OTTHOBONUS VENETUS PONT. MAX. Busto a s. R) PETRUS. CARD. OTTHOBONUS S. R. E. VICECANC ecc. 1700. Monumento funebre (2 es.) Mill. 63. Br.,False
2867,2995,"INNOCENT XII AN V. K, QVAES TVS. MAGNVS ecc. (10 HAMBRANUS. F). Mill. 33. Ar.","2995. INNOCENT XII AN V. K, QVAES TVS. MAGNVS ecc. (10 HAMBRANUS. F). Mill. 33. Ar.",BO0624_4466,"BO0624_4466||2995||2995. INNOCENT XII AN V. K, QVAES TVS. MAGNVS ecc. (10 HAMBRANUS. F). Mill. 33. Ar.",False
2868,2996,CLEMENTE XIII. AN IV. R ADVENTVS. PONTIFICIS. CENTVMCELL. Sbarco a Civtavecchia Mill. 34. Ar.,2996. CLEMENTE XIII. AN IV. R ADVENTVS. PONTIFICIS. CENTVMCELL. Sbarco a Civtavecchia Mill. 34. Ar.,BO0624_4466,BO0624_4466||2996||2996. CLEMENTE XIII. AN IV. R ADVENTVS. PONTIFICIS. CENTVMCELL. Sbarco a Civtavecchia Mill. 34. Ar.,False
2869,2997,"CLEMENS XIII. ANNO VII. Ritratto a s. R CVRA PRINCIPS ecc I due Centauri, collocati in Campidoglio. ecc. Mill. 39. Ar","2997. CLEMENS XIII. ANNO VII. Ritratto a s. R CVRA PRINCIPS ecc I due Centauri, collocati in Campidoglio. ecc. Mill. 39. Ar",BO0624_4466,"BO0624_4466||2997||2997. CLEMENS XIII. ANNO VII. Ritratto a s. R CVRA PRINCIPS ecc I due Centauri, collocati in Campidoglio. ecc. Mill. 39. Ar",False
2870,2998,PIUS VII AN II. R SCHOLA. PICTORVM CAPITOLINA. Scuola dei pittori in Campidoglio. (G. HAMERANI) Mill. 46. Ar.,2998. PIUS VII AN II. R SCHOLA. PICTORVM CAPITOLINA. Scuola dei pittori in Campidoglio. (G. HAMERANI) Mill. 46. Ar.,BO0624_4466,BO0624_4466||2998||2998. PIUS VII AN II. R SCHOLA. PICTORVM CAPITOLINA. Scuola dei pittori in Campidoglio. (G. HAMERANI) Mill. 46. Ar.,False
