catalogue_id,index,num,title,text,line_start
BO0624_4466,2743,2823,Commodo. G. B. e M. B. (2 es.)                                                | Br. C1      |,| 2823. Commodo. G. B. e M. B. (2 es.)                                                | Br. C1      |,4596
BO0624_4466,2744,2824,Crispina. M. B.                                                               | Br. C1-2    |,| 2824. Crispina. M. B.                                                               | Br. C1-2    |,4597
BO0624_4466,2745,2825,Settimio Severo. G. B. Coh. 387.                                              | Br. C1 - 2  |,| 2825. Settimio Severo. G. B. Coh. 387.                                              | Br. C1 - 2  |,4598
BO0624_4466,2746,2826,Alessandro Severo. G. B. (7 es.) M. B. (1 es.). Lotto di 8 esemplari diversi. | Br. C1e2    |,| 2826. Alessandro Severo. G. B. (7 es.) M. B. (1 es.). Lotto di 8 esemplari diversi. | Br. C1e2    |,4599
BO0624_4466,2747,2827,Giulia Mammea. G. B. (6 es.) M. B. (1 es.). Lotto di 7 esem- plari diversi.   | Br. Cle 2   |,| 2827. Giulia Mammea. G. B. (6 es.) M. B. (1 es.). Lotto di 7 esem- plari diversi.   | Br. Cle 2   |,4600
BO0624_4466,2748,2828,Massimino. G. B. (3 es. varii)                                                | Br. C1 + 2  |,| 2828. Massimino. G. B. (3 es. varii)                                                | Br. C1 + 2  |,4601
BO0624_4466,2749,2829,Massimo. G. B. (4 es. varii)                                                  | C1c2        |,| 2829. Massimo. G. B. (4 es. varii)                                                  | C1c2        |,4602
BO0624_4466,2750,2830,Gordiano Pio. G. B. (14 es. diversi)                                          | Br. Cle2    |,| 2830. Gordiano Pio. G. B. (14 es. diversi)                                          | Br. Cle2    |,4603
BO0624_4466,2751,2831,Filippo padre. G. B.                                                          | Br. CI      |,| 2831. Filippo padre. G. B.                                                          | Br. CI      |,4604
BO0624_4466,2752,2832,Otacilia. G. B. (3 es. diversi)                                               | Br. C1+2    |,| 2832. Otacilia. G. B. (3 es. diversi)                                               | Br. C1+2    |,4605
BO0624_4466,2753,2833,Trajano Decio. G. B. (1 es.) M. B. (3 es )                                    | Br. Cle2    |,| 2833. Trajano Decio. G. B. (1 es.) M. B. (3 es )                                    | Br. Cle2    |,4606
BO0624_4466,2754,2834,Galerio Massimiano. Denaro. All' esergo                                       | B. Coh 219. |,"| 2834. Galerio Massimiano. Denaro. All' esergo                                       | B. Coh 219. |

R Ar. F. D. C.

## Monete Bizantine",4607
BO0624_4466,2755,2835,Anastasio. Soldo.                                         | Oro F. D. C.         |,"| 2835. Anastasio. Soldo.                                         | Oro F. D. C.         |
|-----------------------------------------------------------------|----------------------|",4613
BO0624_4466,2756,2836,Giustiniano I. Soldo. (2 es.)                             | Oro F. D. C. e C1    |,| 2836. Giustiniano I. Soldo. (2 es.)                             | Oro F. D. C. e C1    |,4615
BO0624_4466,2757,2837,Eraclio e Eraclio- Costantino. Soldo. (Sab. T. 29 N.° 18) |                      |,"| 2837. Eraclio e Eraclio- Costantino. Soldo. (Sab. T. 29 N.° 18) |                      |
|                                                                 | Oro F. D. C.         |",4616
BO0624_4466,2758,2838,Costantino II - Costantino                                | Pogonato - Eraclio e |,"| 2838. Costantino II - Costantino                                | Pogonato - Eraclio e |
| Tiberio. Soldo.                                                 | Oro F. D. C.         |",4618
BO0624_4466,2759,2839,Costantino IV Pogonato. Soldo.                            | Oro C1               |,| 2839. Costantino IV Pogonato. Soldo.                            | Oro C1               |,4620
BO0624_4466,2760,2840,Leone III Isauro. ⅓ di Soldo.                             | Oro                  |,| 2840. Leone III Isauro. ⅓ di Soldo.                             | Oro                  |,4621
BO0624_4466,2761,2841,Teofilo. 1 Soldo.                                         | Oro F. D. C.         |,| 2841. Teofilo. 1 Soldo.                                         | Oro F. D. C.         |,4622
BO0624_4466,2762,2842,Teofilo Michele e Costantino VIII. Soldo. (4 es). Oro C',"2842. Teofilo Michele e Costantino VIII. Soldo. (4 es). Oro C'
| 0813. Romano I e Costantino. Soldo.                         | Oro F. D. C.   |
|-------------------------------------------------------------|----------------|",4624
BO0624_4466,2763,2814,Sugelli in piombo di diversi temi bizantini — + MIXAIA |                |,| 2814 Sugelli in piombo di diversi temi bizantini — + MIXAIA |                |,4627
BO0624_4466,2764,I,PO-ONO —LONNNI HEOMENO.—.. CHITONT AEH - IwANN             |                |,| IPO-ONO —LONNNI HEOMENO.—.. CHITONT AEH - IwANN             |                |,4628
BO0624_4466,2765,1,ПОЄПAРXоN ecc. (8 es.)                                     | Piomb. C1•2    |,"| 1ПОЄПAРXоN ecc. (8 es.)                                     | Piomb. C1•2    |

## Monete Italiane

## Medioevali e Moderne

|       | 2815. ANCONA. Repubblica (Sec. X711-XV) GRosso.                                                                                                        | Ar. C'                                                                 |
|-------|--------------------------------------------------------------------------------------------------------------------------------------------------------|------------------------------------------------------------------------|",4629
BO0624_4466,2766,2846,| GROSsETTO e ½ GROSSETTO. Rossi 10- 11 (2 es.)                                                                                                          | R Ar. CI                                                               |,| 2846. | GROSsETTO e ½ GROSSETTO. Rossi 10- 11 (2 es.)                                                                                                          | R Ar. CI                                                               |,4637
BO0624_4466,2767,2847,| Giulio 1ll (1550-55). Giunto.                                                                                                                          | Ar. C.                                                                 |,"| 2847. | Giulio 1ll (1550-55). Giunto.                                                                                                                          | Ar. C.                                                                 |
|       | 2818. AQUILA. Giovanna 11 CELLA (4 es.) - Ferdinando d'Aragona CORONATO (2 es.) - Innocenzo VIII CAVALLO (2 es.). Lotto di 8 es.                       | Ar. e Br. C'                                                           |
|       | 2849. ASCOLI. Repubbliea (See.                                                                                                                         | XIII-XIV). GRosso. Rossi 198. R. Ar. Cr                                |
|       | 2850. BENEVENTO. Godescalco. SoLDO D'oRo. Ri Croce e D. G.                                                                                             | Oro F. D. C.                                                           |
|       | 2851. - Arichi II (758-87). SoLDo D'oRO.                                                                                                               | R' Oro F. D. C1                                                        |",4638
BO0624_4466,2768,2852,| TREMISSE.                                                                                                                                              | R Oro C'                                                               |,| 2852. | TREMISSE.                                                                                                                                              | R Oro C'                                                               |,4643
BO0624_4466,2769,2854,"| 2853. Grimoaldo 11l (791-806). TREMISSE. Grimoaldo IV (806-817). DENARO. GRIMOALD. FILIVS. ERMENRIH. Un cardo tra due punte e due globetti. R) ARCHAN- | R Or. F. D. C. GELVS. MICHAEL. Nel mezzo, croce accantonata da quattro |","| 2854. | 2853. Grimoaldo 11l (791-806). TREMISSE. Grimoaldo IV (806-817). DENARO. GRIMOALD. FILIVS. ERMENRIH. Un cardo tra due punte e due globetti. R) ARCHAN- | R Or. F. D. C. GELVS. MICHAEL. Nel mezzo, croce accantonata da quattro |
|       | rombi.                                                                                                                                                 | R1 Ar. F. D. C. R' Or. C.1                                             |",4644
BO0624_4466,2770,2855,| Sicardo (832-39). SoLDo.                                                                                                                               |                                                                        |,| 2855. | Sicardo (832-39). SoLDo.                                                                                                                               |                                                                        |,4646
BO0624_4466,2771,2856,| Gisulfo 11 (1042-75). SoLDo D'oRo. Croce e G. Oro F. D .C1                                                                                             | Ar. Cl                                                                 |,| 2856. | Gisulfo 11 (1042-75). SoLDo D'oRo. Croce e G. Oro F. D .C1                                                                                             | Ar. Cl                                                                 |,4647
BO0624_4466,2772,2858,| 2857. BOLOGNA. Clemente VIl (1523-1534). CARLINo. Benedetto XIV (1740-58). DA 5 BOLOGNINI.                                                             | Ar. C'                                                                 |,| 2858. | 2857. BOLOGNA. Clemente VIl (1523-1534). CARLINo. Benedetto XIV (1740-58). DA 5 BOLOGNINI.                                                             | Ar. C'                                                                 |,4648
BO0624_4466,2773,2859,| Pio V1 (1775-99). ScuDo del 1797. Rossi 587.                                                                                                           | Ar. C1                                                                 |,"| 2859. | Pio V1 (1775-99). ScuDo del 1797. Rossi 587.                                                                                                           | Ar. C1                                                                 |
|       | 2860. BRINDISI. Ruggiero 11 - Guglielmo 1. Tari (3 es. vari)                                                                                           |                                                                        |
|       | Oro Cr                                                                                                                                                 | R: Or. F. D. C.                                                        |
|       | 2861. - Federico Il Imperatore (1198-1250). AUGUSTALE (Verg. T. 6. N. 7) 2872. - TARi Sette es. vari, con aquila, ovvero monog.                        | FE FR ecc.                                                             |",4649
BO0624_4466,2774,2863,- DANARO.,2863. - DANARO.,4653
BO0624_4466,2775,2864,"BRINDISI e NAPOLI. Serie di denari di biglione di Errado 1, Manfredi, Corrado 11, Carlo l e Il d'Angiò, Roberto, Ferdinando I d'Aragona, ecc. Lotto di N. 78","2864. BRINDISI e NAPOLI. Serie di denari di biglione di Errado 1, Manfredi, Corrado 11, Carlo l e Il d'Angiò, Roberto, Ferdinando I d'Aragona, ecc. Lotto di N. 78

R. Br. F. D. C.

- rico Vl, Errico Vl e Costanza, Federico Il, Coresemplari. Bill C: -2",4655
BO0624_4466,2776,2865,- CARMAGNOLA. Ludovico Mar.se di Salluzzo (14751904. CORNABO. ROSSI 160. Ar. Cle2,"- 2865.
- CARMAGNOLA. Ludovico Mar.se di Salluzzo (14751904. CORNABO. ROSSI 160. Ar. Cle2",4660
BO0624_4466,2777,2866,- Michele Antonio Mar.se di Salluzzo. CAvALLOTTO. Rossi 777. R° Ar. Ct,"- 2866.
- Michele Antonio Mar.se di Salluzzo. CAvALLOTTO. Rossi 777. R° Ar. Ct",4662
BO0624_4466,2778,2867,FERRARA. Ercole 11 D'Este (1534-59).,"2867. FERRARA. Ercole 11 D'Este (1534-59).
- SCUDO D' ORO Rossi 1151. (bucato) R Or. Cr",4664
BO0624_4466,2779,2868,Paolo V. (1605-21). ½ GRosso.,"2868. Paolo V. (1605-21). ½ GRosso.
- Ar. C'",4666
BO0624_4466,2780,2869,FIRENZE. (Secolo XIII e XIV). ZECCHINO — FIORINO D'ARGENTO,"2869. FIRENZE. (Secolo XIII e XIV). ZECCHINO — FIORINO D'ARGENTO
- e PoPOLINO. (N. 3 es.) Oro e Ar. F. D. C. e CI
- Cosimo 11l (1670-1723). PIASTRA del 1676 k) Battesimo Ar. C'",4668
BO0624_4466,2781,2871,- Carlo Ludovico e Maria Luisa (1803-7). FRANCESCONE I MENO. Ar. Ct,2871. - Carlo Ludovico e Maria Luisa (1803-7). FRANCESCONE I MENO. Ar. Ct,4671
BO0624_4466,2782,2872,GENOVA. Carlo Vl Re di Francia (1396-1406). PAтAоCHINA R Ar. CI,2872. GENOVA. Carlo Vl Re di Francia (1396-1406). PAтAоCHINA R Ar. CI,4672
BO0624_4466,2783,2873,- Dogi Biennali (1528-1797;. CROSAZZO DOPPIO del 1704. Rossi 1611. R Ar. F. D. C.,2873. - Dogi Biennali (1528-1797;. CROSAZZO DOPPIO del 1704. Rossi 1611. R Ar. F. D. C.,4673
BO0624_4466,2784,2874,LIVORNO. Cosimo III (1670-1723). PIASTRA — PEZZA DELTA RosA ½ Tallero. Lotto di 5 es. diversi. Ar. C,2874. LIVORNO. Cosimo III (1670-1723). PIASTRA — PEZZA DELTA RosA ½ Tallero. Lotto di 5 es. diversi. Ar. C,4674
BO0624_4466,2785,2875,LUCCA. Repubblica. (OTTONE VI IMP.) (1200-1342). SCUDO,"2875. LUCCA. Repubblica. (OTTONE VI IMP.) (1200-1342). SCUDO
- D'oRo. Rossi 1726. R3 Or. F. D. C.",4675
BO0624_4466,2786,2876,"Repubblica (LIBBRTÀ RICUP."" (1639-1805). ScUDO e GROSSO (2 es) Ar. C1","2876. Repubblica (LIBBRTÀ RICUP."" (1639-1805). ScUDO e GROSSO (2 es) Ar. C1",4677
BO0624_4466,2787,2877,Elisa Bonaparte e Felice Baciocchi (1805-14). FRANCHI 5. (N° 2 esemp. del 1805-1807). Ar. Cle2,2877. Elisa Bonaparte e Felice Baciocchi (1805-14). FRANCHI 5. (N° 2 esemp. del 1805-1807). Ar. Cle2,4678
BO0624_4466,2788,2878,MALTA. Antonio de Paula. G. M. (1613-36. TARi 4 R° Ar. Ci,2878. MALTA. Antonio de Paula. G. M. (1613-36. TARi 4 R° Ar. Ci,4679
BO0624_4466,2789,2879,Emanuele Pinto. G. M. (1741-73). ScuDI 5 (Taggiasco N.° 16). R3 Oro F. D. C.,2879. Emanuele Pinto. G. M. (1741-73). ScuDI 5 (Taggiasco N.° 16). R3 Oro F. D. C.,4680
BO0624_4466,2790,2880,MANTOVA. Ferdinando Carlo Gonzaga (1668-1707. DA SOLDI 40 K Monte Olimpo. Sopra Fides Ar. Cl,- 2880 MANTOVA. Ferdinando Carlo Gonzaga (1668-1707. DA SOLDI 40 K Monte Olimpo. Sopra Fides Ar. Cl,4681
BO0624_4466,2791,2881,MESSERANO. Ludovico Il Fieschi (1528-32). TESTONE,2881. MESSERANO. Ludovico Il Fieschi (1528-32). TESTONE,4682
BO0624_4466,2792,2,Rossi 2220. R° Ar. C.,2. Rossi 2220. R° Ar. C.,4683
BO0624_4466,2793,2882,MESSINA. Costanza e Pietro (3 es.) - Federico 11 (5 es.) - Pietro Il (1 es.) - Ludovico 11 (4 es.) - Federico lll (2 es.) - Ferdinando di Castiglia (3 es). TARÌ. Lotto di 18 esemplari. Ar. C1 e 2,2882. MESSINA. Costanza e Pietro (3 es.) - Federico 11 (5 es.) - Pietro Il (1 es.) - Ludovico 11 (4 es.) - Federico lll (2 es.) - Ferdinando di Castiglia (3 es). TARÌ. Lotto di 18 esemplari. Ar. C1 e 2,4684
BO0624_4466,2794,4,2883.,4. 2883.,4685
BO0624_4466,2795,5,Carlo V - Filippo 1l e IV. TARi 4 - 2 - 1 e CINQUINA. Lotto di 10 es. vari. Ar. Cle?,5. Carlo V - Filippo 1l e IV. TARi 4 - 2 - 1 e CINQUINA. Lotto di 10 es. vari. Ar. Cle?,4686
BO0624_4466,2796,2884,MILANO. Prima Repubblica (1250 - 1310). AMBROSINO. Gnecchi N° 6. R: Ar. F. D. C.,2884. MILANO. Prima Repubblica (1250 - 1310). AMBROSINO. Gnecchi N° 6. R: Ar. F. D. C.,4687
BO0624_4466,2797,2885,- Filippo IV - Carlo Il con Maria Anna e Carlo 1l solo. DUcATONE e FIPPo. Gnecchi 28 - 3 - 5. (N.° 3 esemplari) R. Ar. Cle2,2885. - Filippo IV - Carlo Il con Maria Anna e Carlo 1l solo. DUcATONE e FIPPo. Gnecchi 28 - 3 - 5. (N.° 3 esemplari) R. Ar. Cle2,4688
BO0624_4466,2798,2886,- Repubblica Cisalpina (1 es.) - Napoleone 1 (2 es.) Governo Provvisorio (2 es.). 30 SOLDI e 5 LIRE. Lotto di 5 esemplari. Ar. C',2886. - Repubblica Cisalpina (1 es.) - Napoleone 1 (2 es.) Governo Provvisorio (2 es.). 30 SOLDI e 5 LIRE. Lotto di 5 esemplari. Ar. C',4689
BO0624_4466,2799,2887,NAPOLI. Stefano 11 Duea (821-32). ½ FoLLARO. (A. Sambon Ducato Napol. T. x N.° 14). R? Br. CI,2887. NAPOLI. Stefano 11 Duea (821-32). ½ FoLLARO. (A. Sambon Ducato Napol. T. x N.° 14). R? Br. CI,4690
BO0624_4466,2800,2888,"— Carlo 1 - I1 - Roberto e Ludovico d'Angiò. SALUTo D'ARGENTO, GIGLIATO e GROSSO. (N° 5 es.) Ar. CLe2","2888. — Carlo 1 - I1 - Roberto e Ludovico d'Angiò. SALUTo D'ARGENTO, GIGLIATO e GROSSO. (N° 5 es.) Ar. CLe2",4691
BO0624_4466,2801,2889,Alfonso 1 d'Aragona. ALFOxsINO (3 es. vari) - Ferdinando 1. CoRoNATo. (Vergaro T. xxIII - 1 - 2 - 3 - 4). Lotto di 13 es. diversi. Ar. Cl,2889. Alfonso 1 d'Aragona. ALFOxsINO (3 es. vari) - Ferdinando 1. CoRoNATo. (Vergaro T. xxIII - 1 - 2 - 3 - 4). Lotto di 13 es. diversi. Ar. Cl,4692
BO0624_4466,2802,2990,Alfonso 11 - Ferdinando Il. ARMELLINO e CINQUINA. Lotto di 7 es. vari. Ar. Cte2,2990. Alfonso 11 - Ferdinando Il. ARMELLINO e CINQUINA. Lotto di 7 es. vari. Ar. Cte2,4693
BO0624_4466,2803,2891,"Federico I1l d' Aragona (1496-1501). CARLINo. 1, Libro in fiamme. (2 es.) R: Ar. Ct","2891. Federico I1l d' Aragona (1496-1501). CARLINo. 1, Libro in fiamme. (2 es.) R: Ar. Ct",4694
BO0624_4466,2804,2392,Ludovico XIl Re di Franeia ( 1501 - 1504). GIGLIATO,2392. Ludovico XIl Re di Franeia ( 1501 - 1504). GIGLIATO,4695
BO0624_4466,2805,15,Hoffmann T. 47 N.° TT. R3 Ar. Ci,"15. Hoffmann T. 47 N.° TT. R3 Ar. Ci
- Altro esemplare.",4696
BO0624_4466,2806,17,R3 Ar. CI,17. R3 Ar. CI,4698
BO0624_4466,2807,2894,Carlo V Imp. (1519-54). ScUDo D'ORO. Rossi 2957. Oro F.D. CI,2894. Carlo V Imp. (1519-54). ScUDo D'ORO. Rossi 2957. Oro F.D. CI,4699
BO0624_4466,2808,2895,— / DUCATO (1 es.) - TARi (2 es.) - CARLINO (4 es.) - ½ CARLINO (1 es.) e CINQUINA (1 es.). Rossi 2968 - 2972 e Verg. T. 29 2 - 4 - 5 - T. 28 - 2. Lotto di 9 es. Ar. CL,2895. — / DUCATO (1 es.) - TARi (2 es.) - CARLINO (4 es.) - ½ CARLINO (1 es.) e CINQUINA (1 es.). Rossi 2968 - 2972 e Verg. T. 29 2 - 4 - 5 - T. 28 - 2. Lotto di 9 es. Ar. CL,4700
BO0624_4466,2809,2896,- Filippo 11 (1551-98). DUCATO (1 es.) — ½ DUCATO (T es.) TARI (1 es.) - CARLINO (1 es.) e ½ CARLINO (2 es.). Verg. T. 40 - 1.,2896. - Filippo 11 (1551-98). DUCATO (1 es.) — ½ DUCATO (T es.) TARI (1 es.) - CARLINO (1 es.) e ½ CARLINO (2 es.). Verg. T. 40 - 1.,4701
BO0624_4466,2810,2897,2898.   | Rossi 2297 - 2998 - 2999 - 3007 - 3005 e Verg. T. 43 - 1. Lotto di 12 es. vari. Oro e Ar. Cle 2 — DUCATO R HILARITAS. VNIVERSA in corona d'alloro Rª Ct                                                                                                                                                                                                      |,"| 2897. 2898.   | Rossi 2297 - 2998 - 2999 - 3007 - 3005 e Verg. T. 43 - 1. Lotto di 12 es. vari. Oro e Ar. Cle 2 — DUCATO R HILARITAS. VNIVERSA in corona d'alloro Rª Ct                                                                                                                                                                                                      |
|---------------|--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
|               | Filippo Ill e IV. Tari e CARLINo. Verg. T. 45 - 2 - 4. Verg. T. 47 - 1. (N.° 5 es.) CLe 2                                                                                                                                                                                                                                                                    |
|               | 2899. - REPUBBLICA. (Enrico Duca di Lorena) (1648). GRANA QUINDICI. Verg. T. II N.° 1. R- Ar. C1-2                                                                                                                                                                                                                                                           |",4702
BO0624_4466,2811,2900,| Carlo 1l (1665-1700). PIASTRA del 1648 (2 es.) Ar. F. D. C. e C1 ½ DUCATO (2 es.) - DUE CARLINI - CARLINO-DA G. 26 e 20.                                                                                                                                                                                                                                     |,| 2900.         | Carlo 1l (1665-1700). PIASTRA del 1648 (2 es.) Ar. F. D. C. e C1 ½ DUCATO (2 es.) - DUE CARLINI - CARLINO-DA G. 26 e 20.                                                                                                                                                                                                                                     |,4706
BO0624_4466,2812,2902,| Carlo Vl ed Elisabetta. CARLINo. Ar. C'                                                                                                                                                                                                                                                                                                                      |,| 2902.         | Carlo Vl ed Elisabetta. CARLINo. Ar. C'                                                                                                                                                                                                                                                                                                                      |,4707
BO0624_4466,2813,2903,| Carlo Ill e Maria Amalia. PIASTRA e Carlo 111 Solo PIASTRA E G. 5. (N.° 3 es.) Ar. C                                                                                                                                                                                                                                                                         |,| 2903.         | Carlo Ill e Maria Amalia. PIASTRA e Carlo 111 Solo PIASTRA E G. 5. (N.° 3 es.) Ar. C                                                                                                                                                                                                                                                                         |,4708
BO0624_4466,2814,2904,| Ferdinando IV e Maria Carolina. PIASTRA. - Fer- dinando IV. PIASTRA (2 es.) e ½ PIASTRA-Repubblica 1799 CARLINI SEI - Ferdinando 11. PIASTRA (2 es.) - France-                                                                                                                                                                                               |,| 2904.         | Ferdinando IV e Maria Carolina. PIASTRA. - Fer- dinando IV. PIASTRA (2 es.) e ½ PIASTRA-Repubblica 1799 CARLINI SEI - Ferdinando 11. PIASTRA (2 es.) - France-                                                                                                                                                                                               |,4709
BO0624_4466,2815,2905,"2906.   | Giuseppe Napoleone. PIASTRA (3 es.) - Gioacehino Murat. G. 2 E 3 (3 es.) Lotto di 6 es. Ar. e Br. F. D. C. e Ct — Lotto di N.º 54 monete di bronzo, 14 de' re normanni, Rug- giero 1, Guglielmo 1 e Il e 40 degli Aragonesi della 1.2 Stirpe, Ferdinando 1, Federico ecc. e degli Spagnuoli Carlo V e Giovanna la Pazza, Carlo V, Filippo Il, 1ll e 1V. ecc. |","| 2905. 2906.   | Giuseppe Napoleone. PIASTRA (3 es.) - Gioacehino Murat. G. 2 E 3 (3 es.) Lotto di 6 es. Ar. e Br. F. D. C. e Ct — Lotto di N.º 54 monete di bronzo, 14 de' re normanni, Rug- giero 1, Guglielmo 1 e Il e 40 degli Aragonesi della 1.2 Stirpe, Ferdinando 1, Federico ecc. e degli Spagnuoli Carlo V e Giovanna la Pazza, Carlo V, Filippo Il, 1ll e 1V. ecc. |",4710
BO0624_4466,2816,2907,"| Br. Cle2 - Lotto di 20 monete di bronzo di Ferdinando 1, Fran- cesco 1, Ferdinando ll e Francesco 11. Br. F. D. C. e C' 2908. PALERMO. Filippo V (1700 - 1708). ½ TARi. Rossi 3214.                                                                                                                                                                          |","| 2907.         | Br. Cle2 - Lotto di 20 monete di bronzo di Ferdinando 1, Fran- cesco 1, Ferdinando ll e Francesco 11. Br. F. D. C. e C' 2908. PALERMO. Filippo V (1700 - 1708). ½ TARi. Rossi 3214.                                                                                                                                                                          |
|               | R Ar. CI — Carlo 1ll (1708-34). ONcIA E PIASTRA (2 es.) Oro e Ar. Cl                                                                                                                                                                                                                                                                                         |",4711
BO0624_4466,2817,2909,|                                                                                                                                                                                                                                                                                                                                                              |,| 2909.         |                                                                                                                                                                                                                                                                                                                                                              |,4713
BO0624_4466,2818,2910,| Ferdinando IV. ONcIA D'ARGENTO (2 es.). Ar. F. D. C. - TARì 12- 1 e ½. Lotto di 6 es.                                                                                                                                                                                                                                                                        |,| 2910.         | Ferdinando IV. ONcIA D'ARGENTO (2 es.). Ar. F. D. C. - TARì 12- 1 e ½. Lotto di 6 es.                                                                                                                                                                                                                                                                        |,4714
BO0624_4466,2819,201,L.         | Ar. CI 2912. PAVIA. Longobarde incerte. VII See. Busto a d.                                                                                                                                                                                                                                                                                                  |,"| 201L.         | Ar. CI 2912. PAVIA. Longobarde incerte. VII See. Busto a d.                                                                                                                                                                                                                                                                                                  |
|               | VIVIVI R VVIOVAVVIO Croce, nel campo stella, ovvero B.                                                                                                                                                                                                                                                                                                       |",4715
BO0624_4466,2820,2913,| (N. 2 es.) Oro CI - Ottone 1 e ll Imp. (962-67). DANARO. Ar. Cl                                                                                                                                                                                                                                                                                              |,| 2913.         | (N. 2 es.) Oro CI - Ottone 1 e ll Imp. (962-67). DANARO. Ar. Cl                                                                                                                                                                                                                                                                                              |,4717
