catalogue_id,prev_num,current_num,title,excerpt,line_start
BO0624_81745,189,2,"chitecture terminée dans le haut par un arc. Au centre, la Vierge assise sur le trône tenant l'enfant Jésus debout sur ses genoux, latéralement au trône, deux saints et au pied de la Vierge; deux saintes agenouillées; dans le fond, six ché rubins.","2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,190,"BAISER DE PAIx en bronze; encadrement architectural de style baroque. Au centre, la Piété avec plusieurs figures en bas-relief et au fond, vue d'une ville. Dans le haut, Dieu le Père.","190. BAISER DE PAIx en bronze; encadrement architectural de style baroque. Au centre, la Piété avec plusieurs figures en bas-relief et au fond, vue d'une ville. Dans le haut, Dieu le Père.  XVII Siècl...",1130
BO0624_81745,190,9,"I. PLAQUETTE en bronze de forme rectangulaire, représentant",9. doré....,682
BO0624_81745,9,192,PLAQUETTE en bronze doré de forme rectangulaire représentant la Flagellation.,"192. PLAQUETTE en bronze doré de forme rectangulaire représentant la Flagellation.  Haut relief. Belle composition du XVII Siècle.  Haut. 14 cent., larg. 10 cent....",1138
BO0624_81745,195,96,PETITE PLAQUETTE de forme carrée représentant un combat,96. GRANDE INITIALE en miniature sur parchemin: au milieu Saint Paul qui dicte l'épître à un de ses disciples. Cadre noir....,688
BO0624_81745,96,197,"PLAQUETTE en bronze de forme rectangulaire, représentant la déposition du Christ au tombeau; sur la partie supérieure: le Calvaire avec nombre de guerriers soit à pied ou à cheval; on y voit les deux larrons en croix tandis que la croix du milieu est vide; dans la partie inférieure, deux anges volant soutiennent un écusson armorié surmonté d'un chapeau de cardinal.","197. PLAQUETTE en bronze de forme rectangulaire, représentant la déposition du Christ au tombeau; sur la partie supérieure: le Calvaire avec nombre de guerriers soit à pied ou à cheval; on y voit les ...",1166
BO0624_81745,200,2,sur des nuages tient sur ses genoux le Divin Enfant.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,201,"PLAQUETTe en bronze, rectangulaire. Saint-Jérôme agenouillé devant une croix.","201. PLAQUETTe en bronze, rectangulaire. Saint-Jérôme agenouillé devant une croix.  XVI Siècle. Haut. o cent., larg. 6 cent....",1193
BO0624_81745,202,2,Très-jolie composition du XVI Siècle.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,203,PLAQUETTE de forme ronde en bronze doré. La Vierge assise en trône avec l'enfant Jésus debout sur ses genoux et deux anges à ses côtés soutenant une draperie.,203. PLAQUETTE de forme ronde en bronze doré. La Vierge assise en trône avec l'enfant Jésus debout sur ses genoux et deux anges à ses côtés soutenant une draperie.  Très-rare et bien conservée. XV Siè...,1201
BO0624_81745,208,2,des Mages.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,209,PLAQUErTE ovale en bronze représentant un sacrifice avec les initiales: L. C.. I.,"209. PLAQUErTE ovale en bronze représentant un sacrifice avec les initiales: L. C.. I.  Belle composition. XVI Siècle.  Haut. 6 cent., larg. 5 cent.  - par des anges....",1236
BO0624_81745,210,2,"II. PLAQUETTE rectangulaire en bronze doré. Le Christ déposé au tombeau et figures de la Vierge, la Madeleine et d'autres saints.","2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,212,"PLAQUETTE en bronze de forme carrée avec traces de dorure,","212. PLAQUETTE en bronze de forme carrée avec traces de dorure,...",1255
BO0624_81745,212,2,"représentant la Vierge et l'Enfant entourés d'anges, dans un encadrement avec des ornements en relief.","2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,213,PLAQUE en bronze rectangulaire. Le couronnement de la Vierge. Travail du XVIII Siècle.,"213. PLAQUE en bronze rectangulaire. Le couronnement de la Vierge. Travail du XVIII Siècle.  Haut. 13 cent., larg. 9 cent....",1260
BO0624_81745,216,2,Très-joli travail du XV Siècle.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,217,PLAQUE en bronze rectangulaire. Le Crucifiement.,217. PLAQUE en bronze rectangulaire. Le Crucifiement....,1278
BO0624_81745,217,2,Travail du XVII Siècle.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,218,PLAQUE en bronze de forme ovale. Le triomphe de Vénus. Travail du XVIII Siècle.,"218. PLAQUE en bronze de forme ovale. Le triomphe de Vénus. Travail du XVIII Siècle.  Haut. 6 cent., larg. 8 cent....",1283
BO0624_81745,219,2,servation. XVI Siècle.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,220,"PLAQUETTE en bronze, rectangulaire avec traces de dorure.","220. PLAQUETTE en bronze, rectangulaire avec traces de dorure....",1292
BO0624_81745,220,2,La Piété. Pièce rare du XV Siècle.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,22,I. PETITE PLAQUETTI rectangulaire en bronze. La Piété et trois figures.,22. UN ANGE  jouant du violon....,193
BO0624_81745,22,222,PLAQUETTE rectangulaire en bronze. Saint Jérôme debout,222. PLAQUETTE rectangulaire en bronze. Saint Jérôme debout...,1303
BO0624_81745,222,2,au milieu d'anciennes ruines. Pièce signée: VLOCRINO.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,223,"PLAQUETTE cintrée, en bronze doré, représentant en haut","223. PLAQUETTE cintrée, en bronze doré, représentant en haut...",1308
BO0624_81745,223,2,"relief, la déposition de la Croix.","2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,224,"PLAQUE en bronze de forme rectangulaire, représentant le","224. PLAQUE en bronze de forme rectangulaire, représentant le...",1312
BO0624_81745,224,2,"Christ mort, la Sainte Vierge et deux anges.","2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,225,"PLAQUE rectangulaire en bronze, représentant la déposition du Christ au tombeau, dans le fond, le Calvaire et sur le devant du tombeau des petites figures en bas-relief. Très-belle composition du XVI Siècle.","225. PLAQUE rectangulaire en bronze, représentant la déposition du Christ au tombeau, dans le fond, le Calvaire et sur le devant du tombeau des petites figures en bas-relief. Très-belle composition du...",1317
BO0624_81745,230,2,maternels. Fond de paysage. XVII Siècle.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,231,"PLAQUETTE en bronze de forme circulaire, représentant: un bœuf assailli par un lion; dans le haut, un cartel avec l'in-","231. PLAQUETTE en bronze de forme circulaire, représentant: un bœuf assailli par un lion; dans le haut, un cartel avec l'in-...",1347
BO0624_81745,231,2,scription: CONSTANTIA.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,232,PLAQUETTE carrée en bronze. La Vierge et l'Enfant et deux moines.,"232. PLAQUETTE carrée en bronze. La Vierge et l'Enfant et deux moines.  XVII Siècle. Haut. 8 cent., larg. 6. cent....",1352
BO0624_81745,234,2,"assise avec l'enfant Jésus sur ses genoux et dans le bas, deux anges; le tout dans une niche.","2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,235,PETITE PLAQUETTE de forme rectangulaire en bronze. Apollon,235. PETITE PLAQUETTE de forme rectangulaire en bronze. Apollon...,1365
BO0624_81745,235,2,et Marsias.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,236,PLAQUETTE cintrée en bronze. La Déposition.,"236. PLAQUETTE cintrée en bronze. La Déposition.  XVI Siècle. Haut. 6 cent., larg. § cent....",1372
BO0624_81745,237,2,IOANNIS. FRANCISI. PARMENSIS.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,238,"PLAQUETTE en bronze, forme à trapèze. La trahison de Judas, avec quantité de figures.","238. PLAQUETTE en bronze, forme à trapèze. La trahison de Judas, avec quantité de figures.  Belli.  Très-joli travail, de superbe conservation, par Valerio  XVI Siècle. Haut. 6 cent. larg. 10 cent. cl...",1380
BO0624_81745,239,2,servation.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,240,"PLAQUETTE en bronze, forme à trapèze. La déposition du","240. PLAQUETTE en bronze, forme à trapèze. La déposition du...",1393
BO0624_81745,240,2,Christ au tombeau. Signée: VALERIVS. I.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,24,"I. PLAQUETTE ovale en bronze. La Nativité. Fond d'architecture et au dessus d'une porte, la signature de l'auteur: Jaco-","24. LA VIERGE ET L'ENFANT.  Bois. Haut. 32 cent., larg, 21 cent.  ## Ecole Italienne  ## INCONNUS  XVI-XVII Siècle....",203
BO0624_81745,24,242,PLAQUETTE en bronze de forme circulaire. Saint Jérôme.,242. PLAQUETTE en bronze de forme circulaire. Saint Jérôme.  XVI Siècle. Diam. 5 cent....,1405
BO0624_81745,248,2,Très-jolie composition. Probablement de Valerio Belli.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,249,"PLAQUETTE en bronze à forme d'écusson, représentant, Muzius Scevola posant la main sur un braisier ardent. Dans le bas: les initiales de l'auteur: 10. F. F. (Giovanni Fiorentino detto delle corniole).","249. PLAQUETTE en bronze à forme d'écusson, représentant, Muzius Scevola posant la main sur un braisier ardent. Dans le bas: les initiales de l'auteur: 10. F. F. (Giovanni Fiorentino detto delle corni...",1439
BO0624_81745,250,25,"I. PLAQUETTE rectangulaire en bronze, représentant un combat","25. LA MADONE  tenant l'Enfant sur les genoux.  Bois. Haut. 36 cent., larg, 28 cent....",213
BO0624_81745,25,252,"PLAQUETTE ovale en bronze. La Nativité. Sur une pierre, où","252. PLAQUETTE ovale en bronze. La Nativité. Sur une pierre, où...",1454
BO0624_81745,252,2,"est assis Saint Joseph, on lit la signature de l'auteur: VALEKIVS. r.","2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,253,"PLAQUETTE rectangulaire en bronze, représentant David et Goliath.","253. PLAQUETTE rectangulaire en bronze, représentant David et Goliath.  XVI Siècle. Haut. 7 cent., larg, 6 cent. Planche N. XVII....",1460
BO0624_81745,256,2,Romaine.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,257,PLAQUETTE de forme ovale en bronze. Sujet allégorique. Signée VA. VIN. F.,"257. PLAQUETTE de forme ovale en bronze. Sujet allégorique. Signée VA. VIN. F.  XVI Siècle. Haut. 7 cent., larg. 4 cent.  Planche N. xvII...",1491
BO0624_81745,260,26,I. PLAQUETTE en bronze de forme circulaire. Hercule étouffant,"26. PORTRAIT DE JEAN DI MASEO DONATI.  Sur le revers du tableau la date 1538.  Bois. Haut, 67 cent., larg. 51 cent.  Bois, Haut. 22 cent., larg, 13 cent....",219
BO0624_81745,26,262,PLAQUETTE ronde en bronze. Sujet Mythologique.,262. PLAQUETTE ronde en bronze. Sujet Mythologique....,1515
BO0624_81745,262,2,Signée dans le bas: IO. F. F.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,263,PLAQUETTE ovale en bronze. Portrait de Virgile Napoletano.,"263. PLAQUETTE ovale en bronze. Portrait de Virgile Napoletano.  XVI Siècle. Haut. 5 cent., larg. 4 cent....",1520
BO0624_81745,264,2,un contour d'ornements gravés. Signée XVI Siècle.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,265,PLAQUETTE en bronze de forme circulaire. Sujet allégorique,265. PLAQUETTE en bronze de forme circulaire. Sujet allégorique...,1529
BO0624_81745,265,2,avec l'inscription suivante: VIRTVS. NVNQ. DEFICIT.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,266,PLAQUETTE ovale en bronze: Ganymède enlevé par l'aigle.,266. PLAQUETTE ovale en bronze: Ganymède enlevé par l'aigle....,1536
BO0624_81745,266,2,"XVII Siècle. Haut. 6 cent., larg. 9 cent.","2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,267,PLAQUETTE en bronze doré de forme circulaire. Le triomphe de Silène.,267. PLAQUETTE en bronze doré de forme circulaire. Le triomphe de Silène.  Vu siècle. Diam. o cent....,1538
BO0624_81745,275,2,fin de la légende les initiales de l'artiste: R. G. (Bronze).,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,276,MÉDAILLE avec le portrait de Jean Sigismond Roi de Hongrie.,276. MÉDAILLE avec le portrait de Jean Sigismond Roi de Hongrie.  XVI Siècle. Diam. 9 cent....,1583
BO0624_81745,282,2,"le sein à l'Enfant. En haut, à gauche, les lettres: AN. AB.","2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,283,BAISER DE PaIx en bronze de forme cintrée représentant la Vierge assise tenant l'enfant Jésus sur ses genoux. Traces de dorures. Très-belle.,"283. BAISER DE PaIx en bronze de forme cintrée représentant la Vierge assise tenant l'enfant Jésus sur ses genoux. Traces de dorures. Très-belle.  XVI Siècle. Haut. 14 cent., larg. 9....",1613
BO0624_81745,289,2,les et fleurs en bleu et jaune. Voyez planche XVIII.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,290,"PLAT creux, décor à reflets métalliques, avec l'inscription PENSA EL FINE BELLA. Au revers, la lettre B et autres ornements à reflets métalliques.","290. PLAT creux, décor à reflets métalliques, avec l'inscription PENSA EL FINE BELLA. Au revers, la lettre B et autres ornements à reflets métalliques.  XVI Siècle. Fabrique de De Ruta. Diam. 24 cent....",1647
BO0624_81745,291,2,lion.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,292,"VAsE de forme cylindrique, sans couvercle, décoré en jaune et bleu avec ornements et une figure de guerrier armé d'une","292. VAsE de forme cylindrique, sans couvercle, décoré en jaune et bleu avec ornements et une figure de guerrier armé d'une...",1656
BO0624_81745,292,2,arbalète.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,293,"GRAND vASE de forme cylindrique, sans couvercle, décoré","293. GRAND vASE de forme cylindrique, sans couvercle, décoré...",1661
BO0624_81745,293,2,de feuillages en couleur bleue et de trois demi-figures. Dans un cartouche: LACTVGE. DITE.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,294,GRAND VASE de forme cylindrique à riche décor polychrome,294. GRAND VASE de forme cylindrique à riche décor polychrome...,1666
BO0624_81745,294,2,"avec chérubins, oiseaux, trophées d'armes etc. : et circuit d'une couronne de chêne; au centre, la Charité portée par deux anges. Dans un cartel, l'inscription: ZVCAM ROSATVM.","2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,295,"EcuELLe avec décor polychrome sur les deux faces. Au revers, la marque de fabrique: M. T.","295. EcuELLe avec décor polychrome sur les deux faces. Au revers, la marque de fabrique: M. T.  XVI Siècle. Fabrique de Caflagiolo. Diam. 16 cent....",1670
BO0624_81745,296,2,"cartouche: DIO. LAUDATO. Au revers, la date 1539.","2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,297,"GRAND PLAT avec le marli orné de feuillages bleus sur fond jaune. Au centre, plusieurs figures de femmes au bain.","297. GRAND PLAT avec le marli orné de feuillages bleus sur fond jaune. Au centre, plusieurs figures de femmes au bain.  XVI Siècle. Fabrique de Caffagiolo, Diam. 48 cent....",1679
BO0624_81745,300,2,ples filets bleus. Pièce d'excellente conservation et assez rare.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,30,I. PLAT à décor de trophée d'armes et d'instruments de musique en grisaille sur fond bleu et un écusson avec les initiales R. R. (probablement celles de l'artiste). Dans le centre une fort belle tête également en grisaille illuminée de traits,"30. PORTRAIT D'HOMME.  Bois. Haut. 34 cent., larg. 26 cent.  Bois, Haut. 65 cent., larg. 50 cent. ## Ecole Hollandaise et Flamande  ## VAN - DYCK  (ATTRIBUÉ À ANTOINE) 1599-1641....",252
BO0624_81745,30,302,FRAGMENT d'un plat avec la figure du Christ portant la croix. Fond de paysage.,"302. FRAGMENT d'un plat avec la figure du Christ portant la croix. Fond de paysage.  Ouvrage d'une grande finesse.  XVI Siècle. Fabrique de Faenza, Diam. 13 cent....",1702
BO0624_81745,307,2,Pièce importante soit par l'époque que par sa conservation.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,308,"PLAT évasé à décor polychrome; sur le marli sont peints alternativement, avec beaucoup de délicatesse, plusieurs petits amours, des satyres, des faunes et des trophées d'armes. Au centre, Joseph vendu par ses frères. Au revers, dans une couronne de chêne, la légende: Quando ioseffo veduto 1559. Pièce très-importante et en parfait état de conservation.","308. PLAT évasé à décor polychrome; sur le marli sont peints alternativement, avec beaucoup de délicatesse, plusieurs petits amours, des satyres, des faunes et des trophées d'armes. Au centre, Joseph ...",1732
BO0624_81745,313,3,"I4. PLAt avec pied, à décor polychrome. Dans le centre, Saint An-","3. LE DÉPART DES TROIS SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Les trois saints habillés en pélerins, ayant chacun un bâton, se donnent la main en signe de congé. Dans le paysage, à droite, on voit un ch...",39
BO0624_81745,3,315,"SALIÈRE; dans le centre figure en grisaille; autour, des ara-","315. SALIÈRE; dans le centre figure en grisaille; autour, des ara- - besques.  Pièce endommagée.  XVI Siècle. Fabrique d'Urbino. Larg. 15 cent....",1766
BO0624_81745,325,2,sur un paysage..,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,326,"TiÉTÈRE peinte en plusieurs couleurs, avec manche, couvercle","326. TiÉTÈRE peinte en plusieurs couleurs, avec manche, couvercle...",1817
BO0624_81745,326,2,"et bec se terminant par une tête de chien. Sur la panse, d'un côté, un paysage avec cartel, et de l'autre, un petit amour qui tient un chien dans les bras. Au revers, la marque de fabrique et le monogramme AMR.","2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,327,"GRAN PLAT en grès vernis. Le marli est décoré de feuillages et de têtes d'enfants, en leger relief, de couleur tannée sur fond de même teinte, mais plus foncée. Dans le fond, d'autres décors de feuillages et fleurs et autour on lit l'inscription suivante:","327. GRAN PLAT en grès vernis. Le marli est décoré de feuillages et de têtes d'enfants, en leger relief, de couleur tannée sur fond de même teinte, mais plus foncée. Dans le fond, d'autres décors de f...",1822
BO0624_81745,329,2,fruits en relief.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,330,"PLAT OVALE en terre, recouvert de vernis, couleur tannée,","330. PLAT OVALE en terre, recouvert de vernis, couleur tannée,...",1848
BO0624_81745,330,2,avec décor de fleurs et de fruits en relief.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,33,I. DEUX soUcoUpes en terre avec vernis de couleur tannée.,"33. LE REPOS EN EGYPTE.  La sainte Famille dans un paysage, et dans le haut, une gloire d'anges. Belle et fine composition.  Cuivre. Haut. 25 cent., larg. 34 cent....",286
BO0624_81745,33,332,SoUcOUpE analogue avec un sujet différent,332. SoUcOUpE analogue avec un sujet différent  XVII Siècle. Pavie. Diam. 12 cent...,1858
BO0624_81745,333,2,viril finement peint à l'huile.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,334,"EcueLLE à bord découpé, avec anses, en terre au vernis de couleur tannée rehaussée d'ornementations dorées; au centre,","334. EcueLLE à bord découpé, avec anses, en terre au vernis de couleur tannée rehaussée d'ornementations dorées; au centre,...",1867
BO0624_81745,334,2,"dans un médaillon, un buste d'homme, peint à l'huile.","2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,335,"CAFETIÈRE avec couvercle, peinte à couleurs variées et filets dorés. Sur la panse, trois gracieux petits amours. Ouvrage","335. CAFETIÈRE avec couvercle, peinte à couleurs variées et filets dorés. Sur la panse, trois gracieux petits amours. Ouvrage  XVII Siècle. Castelli. Haut 22 cent.  Planche N. aIX....",1873
BO0624_81745,340,34,"I. PLAT évasé; sur le marli, deux gracieux petits amours, un écusson armorié, des oiseaux, des fleurs et des rinceaux. Au centre, une figure assise représentant la Terre. Fond de paysage. Œuvre de Liborio Grue.","34. UNE SAINTE.  Médaillon avec le portrait d'une Sainte martyre, entouré d'une couronne de fleurs et d'insectes. Il provient de monseigneur Romano évêque de Como. Travail très-soigné.  Cuivre, Haut. ...",292
BO0624_81745,34,342,"PLAT analoque avec les mêmes armoiries sur le marli; au centre, une figure allégorique représentant le feu.","342. PLAT analoque avec les mêmes armoiries sur le marli; au centre, une figure allégorique représentant le feu.  AVIll Siecle. Castelli. Diam. 35 cent....",1908
BO0624_81745,343,2,des fleurs et un écusson armorié.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,344,"PETIT PlAT, sur le marli des ornementations. Au centre, Andromède et le monstre marin. Œuvre remarquable d' Ant.","344. PETIT PlAT, sur le marli des ornementations. Au centre, Andromède et le monstre marin. Œuvre remarquable d' Ant....",1921
