dir_name,value,type,line_number,page_image
BO0624_87866,H.KNACKFUSS,artist,51,BO0624_87866_000032-p. 3.jpg
BO0624_87866,E.PAPE,artist,56,BO0624_87866_000032-p. 3.jpg
BO0624_87866,A.von HEYDEN,artist,64,BO0624_87866_000041-p. 4.jpg
BO0624_87866,HEINRICH GARTNER,artist,69,BO0624_87866_000041-p. 4.jpg
BO0624_87866,A.VILLARDE,artist,73,BO0624_87866_000041-p. 4.jpg
BO0624_87866,C.X. HAGEMANN,artist,77,BO0624_87866_000041-p. 4.jpg
BO0624_87866,W. HENSCHEL v.HAIN,artist,82,BO0624_87866_000041-p. 4.jpg
BO0624_87866,L.F. SCHOTHEL,artist,92,BO0624_87866_000041-p. 4.jpg
BO0624_87866,J.BUTTLER,artist,97,BO0624_87866_000041-p. 4.jpg
BO0624_87866,A.DODECK,artist,104,BO0624_87866_000042-p. 5.jpg
BO0624_87866,MAX LEWY,artist,108,BO0624_87866_000042-p. 5.jpg
BO0624_87866,C.LOHMANN,artist,113,BO0624_87866_000042-p. 5.jpg
BO0624_87866,J.WENDLER,artist,118,BO0624_87866_000042-p. 5.jpg
BO0624_87866,L.HOGUET,artist,123,BO0624_87866_000042-p. 5.jpg
BO0624_87866,L.JUNGHEIM,artist,132,BO0624_87866_000042-p. 5.jpg
BO0624_87866,BLEIBTREU,artist,132,BO0624_87866_000042-p. 5.jpg
BO0624_87866,C.BERNHEIM,artist,137,BO0624_87866_000042-p. 5.jpg
BO0624_87866,CLARA GUMPERTZ,artist,143,BO0624_87866_000042-p. 5.jpg
BO0624_87866,A.THIELEMANN,artist,147,BO0624_87866_000042-p. 5.jpg
BO0624_87866,R.HOHENBURG,artist,151,BO0624_87866_000051-p. 6.jpg
BO0624_87866,MAGNUS von BAGGE,artist,156,BO0624_87866_000051-p. 6.jpg
BO0624_87866,R.SCHULTZ,artist,160,BO0624_87866_000051-p. 6.jpg
BO0624_87866,G.PAPPERITZ,artist,164,BO0624_87866_000051-p. 6.jpg
BO0624_87866,J.BERNARDI,artist,169,BO0624_87866_000051-p. 6.jpg
BO0624_87866,HANS BOHRDT,artist,173,BO0624_87866_000051-p. 6.jpg
BO0624_87866,AUG.de BEAUMONT,artist,180,BO0624_87866_000051-p. 6.jpg
BO0624_87866,CURT HERRMANN,artist,185,BO0624_87866_000051-p. 6.jpg
BO0624_87866,A.BREDOW,artist,189,BO0624_87866_000051-p. 6.jpg
BO0624_87866,W. MORAS,artist,192,BO0624_87866_000051-p. 6.jpg
BO0624_87866,A.PETERSEN,artist,196,BO0624_87866_000051-p. 6.jpg
BO0624_87866,V.RAIMUND,artist,200,BO0624_87866_000052-p. 7.jpg
BO0624_87866,E.FROHNERT,artist,204,BO0624_87866_000052-p. 7.jpg
BO0624_87866,K.ETZEL,artist,209,BO0624_87866_000052-p. 7.jpg
BO0624_87866,J. SANDER,artist,213,BO0624_87866_000052-p. 7.jpg
BO0624_87866,J.SALVATURA,artist,217,BO0624_87866_000052-p. 7.jpg
BO0624_87866,WILHELM SCHIRMER,artist,221,BO0624_87866_000052-p. 7.jpg
BO0624_87866,L.NIEPER,artist,225,BO0624_87866_000052-p. 7.jpg
BO0624_87866,R.HENNEBERG,artist,229,BO0624_87866_000052-p. 7.jpg
BO0624_87866,C.F. KOCH,artist,236,BO0624_87866_000052-p. 7.jpg
BO0624_87866,A.ZICK,artist,241,BO0624_87866_000061-p. 8.jpg
BO0624_87866,C.HEYL,artist,246,BO0624_87866_000061-p. 8.jpg
BO0624_87866,R.UNVERDROSS,artist,252,BO0624_87866_000061-p. 8.jpg
BO0624_87866,G.·ALLINA,artist,256,BO0624_87866_000061-p. 8.jpg
BO0624_87866,R. v. SON,artist,261,BO0624_87866_000061-p. 8.jpg
BO0624_87866,A.de PALACIOS,artist,266,BO0624_87866_000061-p. 8.jpg
BO0624_87866,C.STOILOFF,artist,271,BO0624_87866_000061-p. 8.jpg
BO0624_87866,C.G. RODDE,artist,278,BO0624_87866_000061-p. 8.jpg
BO0624_87866,BECKER,artist,283,BO0624_87866_000061-p. 8.jpg
BO0624_87866,C.BIANCONE,artist,287,BO0624_87866_000061-p. 8.jpg
BO0624_87866,F.von DIENST,artist,291,BO0624_87866_000061-p. 8.jpg
BO0624_87866,PAUL WEINREICH,artist,297,BO0624_87866_000062-p. 9.jpg
BO0624_87866,J. JUNGBLUT,artist,302,BO0624_87866_000062-p. 9.jpg
BO0624_87866,R.SCHULTZ,artist,306,BO0624_87866_000062-p. 9.jpg
BO0624_87866,R.GROENLAND,artist,310,BO0624_87866_000062-p. 9.jpg
BO0624_87866,P.PUCKLER,artist,315,BO0624_87866_000062-p. 9.jpg
BO0624_87866,E.BLUME,artist,320,BO0624_87866_000062-p. 9.jpg
BO0624_87866,A.von HEYDEN,artist,325,BO0624_87866_000062-p. 9.jpg
BO0624_87866,C.BRANCACCIO,artist,330,BO0624_87866_000062-p. 9.jpg
BO0624_87866,P.MISHEL,artist,337,BO0624_87866_000062-p. 9.jpg
BO0624_87866,GIESSEL,artist,342,BO0624_87866_000071-p. 10.jpg
BO0624_87866,J.BANGAI,artist,347,BO0624_87866_000071-p. 10.jpg
BO0624_87866,MAX LEWY,artist,352,BO0624_87866_000071-p. 10.jpg
BO0624_87866,ED. MULLER,artist,357,BO0624_87866_000071-p. 10.jpg
BO0624_87866,W. MORAS,artist,361,BO0624_87866_000071-p. 10.jpg
BO0624_87866,G.GUESTA,artist,365,BO0624_87866_000071-p. 10.jpg
BO0624_87866,WILH.LACHENMEYER,artist,369,BO0624_87866_000071-p. 10.jpg
BO0624_87866,A.HOCHL,artist,374,BO0624_87866_000071-p. 10.jpg
BO0624_87866,EVA BARTIKOWSKI,artist,381,BO0624_87866_000071-p. 10.jpg
BO0624_87866,R.VOLANEK,artist,385,BO0624_87866_000071-p. 10.jpg
BO0624_87866,R.O.UNVERDROSS,artist,390,BO0624_87866_000072-p. 11.jpg
BO0624_87866,OTTO SCHEUERER,artist,395,BO0624_87866_000072-p. 11.jpg
BO0624_87866,ED.PAPE,artist,400,BO0624_87866_000072-p. 11.jpg
BO0624_87866,O.GESSLER,artist,404,BO0624_87866_000072-p. 11.jpg
BO0624_87866,O.PRAGER,artist,409,BO0624_87866_000072-p. 11.jpg
BO0624_87866,L. KOHRL,artist,411,BO0624_87866_000072-p. 11.jpg
BO0624_87866,ROESSLER,artist,416,BO0624_87866_000072-p. 11.jpg
BO0624_87866,F.STAHL,artist,420,BO0624_87866_000072-p. 11.jpg
BO0624_87866,ERICH BRUNKAL,artist,425,BO0624_87866_000072-p. 11.jpg
BO0624_87866,WILLEM HOEVENAAR,artist,429,BO0624_87866_000072-p. 11.jpg
BO0624_87866,D. PETER,artist,433,BO0624_87866_000072-p. 11.jpg
BO0624_87866,FLORENTIN,artist,437,BO0624_87866_000081-p. 12.jpg
BO0624_87866,HEINRICH GARTNER,artist,443,BO0624_87866_000081-p. 12.jpg
BO0624_87866,J.SCHEURENBERG,artist,447,BO0624_87866_000081-p. 12.jpg
BO0624_87866,FRIEDR. PRELLER jun,artist,451,BO0624_87866_000081-p. 12.jpg
BO0624_87866,R.SCHULTZ,artist,455,BO0624_87866_000081-p. 12.jpg
BO0624_87866,C.HENDRICH,artist,459,BO0624_87866_000081-p. 12.jpg
BO0624_87866,C.von SCHLICHT,artist,463,BO0624_87866_000081-p. 12.jpg
BO0624_87866,V. RAIMUND,artist,468,BO0624_87866_000081-p. 12.jpg
BO0624_87866,W. MORAS,artist,473,BO0624_87866_000081-p. 12.jpg
BO0624_87866,A.von HEYDEN,artist,477,BO0624_87866_000082-p. 13.jpg
BO0624_87866,TIZIANO VECELLIO,artist,481,BO0624_87866_000082-p. 13.jpg
BO0624_87866,D. P. V. LOKHORST,artist,485,BO0624_87866_000082-p. 13.jpg
BO0624_87866,J.JUNGBLUT,artist,490,BO0624_87866_000082-p. 13.jpg
BO0624_87866,M.CARLIER,artist,494,BO0624_87866_000082-p. 13.jpg
BO0624_87866,C.SIEVERT,artist,501,BO0624_87866_000082-p. 13.jpg
BO0624_87866,K.T.E. ESTOPPEY,artist,506,BO0624_87866_000082-p. 13.jpg
BO0624_87866,F.SCHURMANN,artist,509,BO0624_87866_000082-p. 13.jpg
BO0624_87866,P.LOESCHER,artist,513,BO0624_87866_000082-p. 13.jpg
BO0624_87866,G.H.ENGELHARDT,artist,518,BO0624_87866_000082-p. 13.jpg
BO0624_87866,E. MURILLO,artist,522,BO0624_87866_000091-p. 14.jpg
BO0624_87866,MAX WEESE,artist,524,BO0624_87866_000091-p. 14.jpg
BO0624_87866,C.SIEWERT,artist,529,BO0624_87866_000091-p. 14.jpg
BO0624_87866,MAX LEWY,artist,534,BO0624_87866_000091-p. 14.jpg
BO0624_87866,G.PFLUGRADT,artist,538,BO0624_87866_000091-p. 14.jpg
BO0624_87866,M. SCHNEIDER,artist,542,BO0624_87866_000091-p. 14.jpg
BO0624_87866,C.ARNOLD,artist,546,BO0624_87866_000091-p. 14.jpg
BO0624_87866,P.GEHREN,artist,554,BO0624_87866_000091-p. 14.jpg
BO0624_87866,PETERS,artist,563,BO0624_87866_000091-p. 14.jpg
BO0624_87866,A.ANDRE,artist,567,BO0624_87866_000092-p. 15.jpg
BO0624_87866,C.BERNHEIM,artist,571,BO0624_87866_000092-p. 15.jpg
BO0624_87866,HEIMRATH,artist,576,BO0624_87866_000092-p. 15.jpg
BO0624_87866,J.JUNGBLUT,artist,584,BO0624_87866_000092-p. 15.jpg
BO0624_87866,F.E.WOLFROM,artist,589,BO0624_87866_000092-p. 15.jpg
BO0624_87866,C.KAYSER-EICHBERG,artist,597,BO0624_87866_000092-p. 15.jpg
BO0624_87866,TH. GROSSE,artist,602,BO0624_87866_000092-p. 15.jpg
BO0624_87866,LEONH.GEY,artist,607,BO0624_87866_000092-p. 15.jpg
BO0624_87866,P.GROSSMANN,artist,611,BO0624_87866_000101-p. 16.jpg
BO0624_87866,C.F.LESSING,school,617,BO0624_87866_000101-p. 16.jpg
BO0624_87866,E.v.RAVEN,artist,621,BO0624_87866_000101-p. 16.jpg
BO0624_87866,P.ASTUDIN,artist,626,BO0624_87866_000101-p. 16.jpg
BO0624_87866,A.TSCHAUTSCH,artist,631,BO0624_87866_000101-p. 16.jpg
BO0624_87866,K.ETZEL,artist,637,BO0624_87866_000101-p. 16.jpg
BO0624_87866,PAUL BOHM,artist,642,BO0624_87866_000101-p. 16.jpg
BO0624_87866,FELIX POSSART,artist,645,BO0624_87866_000101-p. 16.jpg
BO0624_87866,H.FIEG,artist,650,BO0624_87866_000101-p. 16.jpg
BO0624_87866,PAUL NEUMANN,artist,654,BO0624_87866_000101-p. 16.jpg
BO0624_87866,J.JUNGBLUT,artist,659,BO0624_87866_000102-p. 17.jpg
BO0624_87866,A.KORNEK,artist,665,BO0624_87866_000102-p. 17.jpg
BO0624_87866,P.KRAEMER,artist,673,BO0624_87866_000102-p. 17.jpg
BO0624_87866,B.MANNFELD,artist,678,BO0624_87866_000102-p. 17.jpg
BO0624_87866,GUST. SPANGENBERG,artist,682,BO0624_87866_000102-p. 17.jpg
BO0624_87866,P.SCHOBELT,artist,688,BO0624_87866_000102-p. 17.jpg
BO0624_87866,CH.WILBERG,artist,693,BO0624_87866_000102-p. 17.jpg
BO0624_87866,RAFFAELLO SANTI,artist,699,BO0624_87866_000102-p. 17.jpg
BO0624_87866,DOMENICO ZAMPIERI,artist,703,BO0624_87866_000102-p. 17.jpg
BO0624_87866,ANTIQUITATEN,object_type,713,BO0624_87866_000111-p. 18.jpg
BO0624_87867,Gemalde,object_type,5,BO0624_87867_000022-p. 3.jpg
BO0624_87867,Kunstblaffer,object_type,5,BO0624_87867_000022-p. 3.jpg
BO0624_87867,Elisabeth BINDEMANN,artist,23,BO0624_87867_000022-p. 3.jpg
BO0624_87867,Helga VON CRAMM,artist,27,BO0624_87867_000031-p. 4.jpg
BO0624_87867,R.ECKHARDT,artist,42,BO0624_87867_000032-p. 5.jpg
BO0624_87867,K.GROSCH,artist,53,BO0624_87867_000041-p. 6.jpg
BO0624_87867,Otto HUBER,artist,68,BO0624_87867_000042-p. 7.jpg
BO0624_87867,Marie KOBER,artist,85,BO0624_87867_000051-p. 8.jpg
BO0624_87867,Otto LEU,artist,99,BO0624_87867_000052-p. 9.jpg
BO0624_87867,H. OHRING,artist,134,BO0624_87867_000062-p. 11.jpg
BO0624_87867,Franz REDER-BROILl,artist,149,BO0624_87867_000071-p. 12.jpg
BO0624_87867,G. SCHMITGEN,artist,161,BO0624_87867_000072-p. 13.jpg
BO0624_87867,Jos. SCHOYERER,artist,167,BO0624_87867_000072-p. 13.jpg
BO0624_87867,Adolf SCHREYER,artist,171,BO0624_87867_000072-p. 13.jpg
BO0624_87867,Alfred SEIFERT,artist,183,BO0624_87867_000081-p. 14.jpg
BO0624_87867,Emanuela SEIFERT,artist,197,BO0624_87867_000081-p. 14.jpg
BO0624_87867,Friedrich VON SPAUN,artist,215,BO0624_87867_000081-p. 14.jpg
BO0624_87867,Carl SPITZWEG,artist,224,BO0624_87867_000081-p. 14.jpg
BO0624_87867,M.STURM-SCHWERIN,artist,246,BO0624_87867_000082-p. 15.jpg
BO0624_87867,Hans WACKER,artist,261,BO0624_87867_000091-p. 16.jpg
BO0624_87867,Elfr. WOLFFEL,artist,267,BO0624_87867_000091-p. 16.jpg
BO0624_87867,Kunstblatfer,object_type,276,BO0624_87867_000092-p. 17.jpg
BO0624_87867,Kunstdrucke,object_type,324,BO0624_87867_000092-p. 17.jpg
BO0624_87867,Antiguitaten,object_type,376,BO0624_87867_000102-p. 19.jpg
BO0624_87867,Kunstgegenstande,object_type,376,BO0624_87867_000102-p. 19.jpg
BO0624_87867,Schmucksachen,object_type,378,BO0624_87867_000102-p. 19.jpg
BO0624_87868,Gemalde alter Meister,object_type,3,BO0624_87868_000032-p. [3].jpg
BO0624_87868,P.P. Rubens,artist,5,BO0624_87868_000032-p. [3].jpg
BO0624_87868,Vecelli Tizian,artist,15,BO0624_87868_000032-p. [3].jpg
BO0624_87868,Franz Hals,artist,32,BO0624_87868_000032-p. [3].jpg
BO0624_87868,Jaques Louis David,artist,38,BO0624_87868_000032-p. [3].jpg
BO0624_87868,Claas Pietertz Berchem,artist,59,BO0624_87868_000041-p. 4.jpg
BO0624_87868,Anton Palamedesz,artist,67,BO0624_87868_000041-p. 4.jpg
BO0624_87868,Jan Teunisz Blankhof,artist,75,BO0624_87868_000041-p. 4.jpg
BO0624_87868,Paulus Potter,artist,83,BO0624_87868_000041-p. 4.jpg
BO0624_87868,Carlo Maratti,artist,87,BO0624_87868_000041-p. 4.jpg
BO0624_87868,Claude Lorrain,artist,109,BO0624_87868_000041-p. 4.jpg
BO0624_87868,Jean Baptiste Greuze,artist,117,BO0624_87868_000041-p. 4.jpg
BO0624_87868,Pieter van Laer,artist,123,BO0624_87868_000041-p. 4.jpg
BO0624_87868,Frans Hals,artist,133,BO0624_87868_000041-p. 4.jpg
BO0624_87868,Jan Davidz de Heem,artist,138,BO0624_87868_000042-p. 5.jpg
BO0624_87868,Justus Sustermans,artist,150,BO0624_87868_000042-p. 5.jpg
BO0624_87868,Cornelis Dusart,artist,158,BO0624_87868_000042-p. 5.jpg
BO0624_87868,Joh. Georg Windter,artist,162,BO0624_87868_000042-p. 5.jpg
BO0624_87868,Ambr. Francken,artist,170,BO0624_87868_000042-p. 5.jpg
BO0624_87868,Adrian van Ostade,artist,174,BO0624_87868_000042-p. 5.jpg
BO0624_87868,Joh. Casp. Schneider,artist,183,BO0624_87868_000042-p. 5.jpg
BO0624_87868,Cornelis Huysmans,artist,206,BO0624_87868_000042-p. 5.jpg
BO0624_87868,Anthonius van Dyck,artist,214,BO0624_87868_000051-p. 6.jpg
BO0624_87868,David Ryckaert,artist,227,BO0624_87868_000051-p. 6.jpg
BO0624_87868,Jan van Goyen,artist,233,BO0624_87868_000051-p. 6.jpg
BO0624_87868,Niederlandischer Meister,school,245,BO0624_87868_000051-p. 6.jpg
BO0624_87868,Francois Boucher,artist,252,BO0624_87868_000051-p. 6.jpg
BO0624_87868,Art van der Neer,artist,259,BO0624_87868_000051-p. 6.jpg
BO0624_87868,Jan Dav. de Heem,artist,265,BO0624_87868_000051-p. 6.jpg
BO0624_87868,Joh. Lingelbach,artist,275,BO0624_87868_000051-p. 6.jpg
BO0624_87868,Nic. de Largilliere,artist,290,BO0624_87868_000052-p. 7.jpg
BO0624_87868,Bartholomi Murillo,artist,299,BO0624_87868_000052-p. 7.jpg
BO0624_87868,Adrian van der Velde,artist,305,BO0624_87868_000052-p. 7.jpg
BO0624_87868,David Teniers der Jingere,artist,312,BO0624_87868_000052-p. 7.jpg
BO0624_87868,Jacques Arthois,artist,319,BO0624_87868_000052-p. 7.jpg
BO0624_87868,Carlo Dolci,artist,326,BO0624_87868_000052-p. 7.jpg
BO0624_87868,Salvator Rosa,artist,334,BO0624_87868_000052-p. 7.jpg
BO0624_87868,Klingel,artist,348,BO0624_87868_000052-p. 7.jpg
BO0624_87868,Lorenz de la Hire,artist,355,BO0624_87868_000052-p. 7.jpg
BO0624_87868,Joshua Reynolds,artist,362,BO0624_87868_000061-p. 8.jpg
BO0624_87868,J.J. van Leeuwer,artist,371,BO0624_87868_000061-p. 8.jpg
BO0624_87868,John Opie,artist,384,BO0624_87868_000061-p. 8.jpg
BO0624_87868,Abraham Bischop,artist,413,BO0624_87868_000061-p. 8.jpg
BO0624_87868,Jakob von der Does,artist,421,BO0624_87868_000062-p. 9.jpg
BO0624_87868,Jakob van der Croos,artist,427,BO0624_87868_000062-p. 9.jpg
BO0624_87868,"Rembrandt, Harmensz van Rijn",artist,435,BO0624_87868_000062-p. 9.jpg
BO0624_87868,Peter Lely,artist,442,BO0624_87868_000062-p. 9.jpg
BO0624_87868,Francesco Albani,artist,452,BO0624_87868_000062-p. 9.jpg
BO0624_87868,Gerard Terborch,artist,458,BO0624_87868_000062-p. 9.jpg
BO0624_87868,Guilio Carlini,artist,464,BO0624_87868_000062-p. 9.jpg
BO0624_87868,James Barry,artist,473,BO0624_87868_000062-p. 9.jpg
BO0624_87868,Thomas Lawrence,artist,485,BO0624_87868_000071-p. 10.jpg
BO0624_87868,Pierre Mignard,artist,497,BO0624_87868_000071-p. 10.jpg
BO0624_87868,Schule des Mantegna,school,509,BO0624_87868_000071-p. 10.jpg
BO0624_87868,Jusepe de Ribera,artist,518,BO0624_87868_000071-p. 10.jpg
BO0624_87868,Meindert Hobbema,artist,528,BO0624_87868_000071-p. 10.jpg
BO0624_87868,Jacob van Ruisdael,artist,534,BO0624_87868_000071-p. 10.jpg
BO0624_87868,Laurend de la Hire,artist,541,BO0624_87868_000071-p. 10.jpg
BO0624_87868,Zanetti Dominico,artist,551,BO0624_87868_000072-p. 11.jpg
BO0624_87868,Franz Snyders,artist,559,BO0624_87868_000072-p. 11.jpg
BO0624_87868,A.van Dyck,artist,567,BO0624_87868_000072-p. 11.jpg
BO0624_87868,Salvator Rosa,artist,576,BO0624_87868_000072-p. 11.jpg
BO0624_87868,Francis Franken,artist,584,BO0624_87868_000072-p. 11.jpg
BO0624_87868,Nicolas Maes,artist,599,BO0624_87868_000072-p. 11.jpg
BO0624_87868,Caspar Netscher,artist,603,BO0624_87868_000072-p. 11.jpg
BO0624_87868,Jan Breughel,artist,607,BO0624_87868_000072-p. 11.jpg
BO0624_87868,Frans Snyders,artist,613,BO0624_87868_000072-p. 11.jpg
BO0624_87868,Jacob de Bray,artist,617,BO0624_87868_000081-p. 12.jpg
BO0624_87868,Jacobo da Ponte,artist,624,BO0624_87868_000081-p. 12.jpg
BO0624_87868,Bassano,artist,624,BO0624_87868_000081-p. 12.jpg
BO0624_87868,Francesco Guardi,artist,634,BO0624_87868_000081-p. 12.jpg
BO0624_87868,Jacopo Robusti,artist,642,BO0624_87868_000081-p. 12.jpg
BO0624_87868,Tintoretto,artist,642,BO0624_87868_000081-p. 12.jpg
BO0624_87868,Allaert von Everdingen,artist,648,BO0624_87868_000081-p. 12.jpg
BO0624_87868,Theobald Michau,artist,657,BO0624_87868_000081-p. 12.jpg
BO0624_87868,Pieter de Hoogh,artist,663,BO0624_87868_000081-p. 12.jpg
BO0624_87868,Pieter Quast,artist,693,BO0624_87868_000082-p. 13.jpg
BO0624_87868,Nicolas Maes,artist,703,BO0624_87868_000082-p. 13.jpg
BO0624_87868,Adrian Brower,artist,707,BO0624_87868_000082-p. 13.jpg
BO0624_87868,Jacob de Witt,artist,715,BO0624_87868_000082-p. 13.jpg
BO0624_87868,Nicolas Poussin,artist,720,BO0624_87868_000082-p. 13.jpg
BO0624_87868,Quentin Massys,artist,726,BO0624_87868_000082-p. 13.jpg
BO0624_87868,Jakob van Ruisdael,artist,742,BO0624_87868_000082-p. 13.jpg
BO0624_87868,A. van de Velde,artist,746,BO0624_87868_000091-p. 14.jpg
BO0624_87868,Cornelius Sachtleven,artist,754,BO0624_87868_000091-p. 14.jpg
BO0624_87868,van der Neer,artist,762,BO0624_87868_000091-p. 14.jpg
BO0624_87868,Jakob Jordaens,artist,766,BO0624_87868_000091-p. 14.jpg
BO0624_87868,Gemalde neuerer Meister,object_type,778,BO0624_87868_000091-p. 14.jpg
BO0624_87868,M.Weblus,artist,780,BO0624_87868_000091-p. 14.jpg
BO0624_87868,A.H. Winter,artist,805,BO0624_87868_000092-p. [15].jpg
BO0624_87868,J.A. Knip,artist,809,BO0624_87868_000092-p. [15].jpg
BO0624_87868,Vertin,artist,821,BO0624_87868_000092-p. [15].jpg
BO0624_87868,N.Pauli,artist,825,BO0624_87868_000092-p. [15].jpg
BO0624_87868,Parkes Bonnigton,artist,829,BO0624_87868_000101-p. 16.jpg
BO0624_87868,Franz Catel,artist,839,BO0624_87868_000101-p. 16.jpg
BO0624_87868,Hans Canon,artist,843,BO0624_87868_000101-p. 16.jpg
BO0624_87868,Carl Frommel,artist,849,BO0624_87868_000101-p. 16.jpg
BO0624_87868,F.Fork,artist,855,BO0624_87868_000101-p. 16.jpg
BO0624_87868,M.Mink,artist,859,BO0624_87868_000101-p. 16.jpg
BO0624_87868,A.Strassburg,artist,877,BO0624_87868_000101-p. 16.jpg
BO0624_87868,B.Lambert,artist,887,BO0624_87868_000101-p. 16.jpg
BO0624_87868,Simon Meister,artist,896,BO0624_87868_000102-p. 17.jpg
BO0624_87868,L.Ridiger,artist,903,BO0624_87868_000102-p. 17.jpg
BO0624_87868,J.Zimmermann,artist,915,BO0624_87868_000102-p. 17.jpg
BO0624_87868,A. Calame,artist,923,BO0624_87868_000102-p. 17.jpg
BO0624_87868,Jakob Maris,artist,931,BO0624_87868_000102-p. 17.jpg
BO0624_87868,Henriette Ronner-Knip,artist,942,BO0624_87868_000102-p. 17.jpg
BO0624_87868,Ludwig Meixner,artist,955,BO0624_87868_000102-p. 17.jpg
BO0624_87868,Aug. Becker,artist,959,BO0624_87868_000102-p. 17.jpg
BO0624_87868,O.Herrfurth,artist,967,BO0624_87868_000102-p. 17.jpg
BO0624_87868,J.W. Schirmer,artist,974,BO0624_87868_000111-p. 18.jpg
BO0624_87868,Ervin Gunter,artist,980,BO0624_87868_000111-p. 18.jpg
BO0624_87868,R.Epp,artist,988,BO0624_87868_000111-p. 18.jpg
BO0624_87868,Ludwig Munthe,artist,999,BO0624_87868_000111-p. 18.jpg
BO0624_87868,Sophie Meyer,artist,1007,BO0624_87868_000111-p. 18.jpg
BO0624_87868,Carl Jutz,artist,1015,BO0624_87868_000111-p. 18.jpg
BO0624_87868,Gregor von Bochmann,artist,1028,BO0624_87868_000111-p. 18.jpg
BO0624_87868,Karl Rottmann,artist,1030,BO0624_87868_000111-p. 18.jpg
BO0624_87868,Friedrich Karl Hausmann,artist,1036,BO0624_87868_000111-p. 18.jpg
BO0624_87868,Bartholomaus Johannes van Hove,artist,1042,BO0624_87868_000112-p. 19.jpg
BO0624_87868,B.C.Koekoek,artist,1054,BO0624_87868_000112-p. 19.jpg
BO0624_87868,Thomas Lawrence,artist,1058,BO0624_87868_000112-p. 19.jpg
BO0624_87868,Carl Gelius,artist,1062,BO0624_87868_000112-p. 19.jpg
BO0624_87868,B.Weiermann,artist,1072,BO0624_87868_000112-p. 19.jpg
BO0624_87868,A.Rordorf,artist,1076,BO0624_87868_000112-p. 19.jpg
BO0624_87868,Carl Breitbach,artist,1092,BO0624_87868_000112-p. 19.jpg
BO0624_87868,Meyer von Bremen,artist,1103,BO0624_87868_000112-p. 19.jpg
BO0624_87868,Albert Schindler,artist,1114,BO0624_87868_000121-p. 20.jpg
BO0624_87868,Eugene Verboeckhoven,artist,1127,BO0624_87868_000121-p. 20.jpg
BO0624_87868,C.Piebaud,artist,1131,BO0624_87868_000121-p. 20.jpg
BO0624_87868,J. Gudin,artist,1135,BO0624_87868_000121-p. 20.jpg
BO0624_87868,Louis Fouillaint,artist,1140,BO0624_87868_000121-p. 20.jpg
BO0624_87868,W. Bakhuyzen,artist,1151,BO0624_87868_000121-p. 20.jpg
BO0624_87868,J.Maris,artist,1161,BO0624_87868_000121-p. 20.jpg
BO0624_87868,Anton Dietzler,artist,1163,BO0624_87868_000121-p. 20.jpg
BO0624_87868,Reinier Craeyvanger,artist,1165,BO0624_87868_000121-p. 20.jpg
BO0624_87868,Jan Frederik van Deventer,artist,1181,BO0624_87868_000122-p. 21.jpg
BO0624_87868,Eugene Verboeckhoven,artist,1198,BO0624_87868_000122-p. 21.jpg
BO0624_87868,Adolphe Monticelli,artist,1204,BO0624_87868_000122-p. 21.jpg
BO0624_87868,Felix Ziem,artist,1217,BO0624_87868_000122-p. 21.jpg
BO0624_87868,Fr. von Schennis,artist,1225,BO0624_87868_000122-p. 21.jpg
BO0624_87868,M. Weblus,artist,1244,BO0624_87868_000122-p. 21.jpg
BO0624_87868,G. J. van de Sande-Bakhuyzen,artist,1260,BO0624_87868_000122-p. 21.jpg
BO0624_87868,J.J.van den Maaten,artist,1265,BO0624_87868_000131-p. 22.jpg
BO0624_87868,J.S.Smits,artist,1269,BO0624_87868_000131-p. 22.jpg
BO0624_87868,M. Weblus,artist,1273,BO0624_87868_000131-p. 22.jpg
BO0624_87868,Max Usadel,artist,1277,BO0624_87868_000131-p. 22.jpg
BO0624_87868,Eugene Jettel,artist,1298,BO0624_87868_000131-p. 22.jpg
BO0624_87868,Hendrik Leys,artist,1308,BO0624_87868_000131-p. 22.jpg
BO0624_87868,Karl Friedrich Lessing,artist,1314,BO0624_87868_000132-p. 23.jpg
BO0624_87868,Constantin Troyon,artist,1320,BO0624_87868_000132-p. 23.jpg
BO0624_87868,A.Kipe,artist,1330,BO0624_87868_000132-p. 23.jpg
BO0624_87868,Josef Klir,artist,1335,BO0624_87868_000132-p. 23.jpg
BO0624_87868,Fritz von Wille,artist,1339,BO0624_87868_000132-p. 23.jpg
BO0624_87868,Eugen Kampf,artist,1344,BO0624_87868_000132-p. 23.jpg
BO0624_87868,August von Pettenkofen,artist,1350,BO0624_87868_000132-p. 23.jpg
BO0624_87868,"M,Mink",artist,1355,BO0624_87868_000132-p. 23.jpg
BO0624_87868,Eduard Schleich,artist,1380,BO0624_87868_000141-p. 24.jpg
BO0624_87868,Johann Wilhelm Schirmer,artist,1384,BO0624_87868_000141-p. 24.jpg
BO0624_87868,Andreas Schelfhout,artist,1394,BO0624_87868_000141-p. 24.jpg
BO0624_87868,Karl Spitzweg,artist,1400,BO0624_87868_000141-p. 24.jpg
BO0624_87868,Anton Waldorp,artist,1406,BO0624_87868_000141-p. 24.jpg
BO0624_87868,A.Strassburg,artist,1418,BO0624_87868_000141-p. 24.jpg
BO0624_87868,W.Jos. Sommer,artist,1430,BO0624_87868_000141-p. 24.jpg
BO0624_87868,M. Ricci,artist,1440,BO0624_87868_000141-p. 24.jpg
